"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.467505340E-1,-7.635590737E-4,6.108472589E-4,-1.221694518E-3,1.564830447E-3
7.491649090E-1,5.344913807E-4,6.108472589E-4,-6.108472589E-4,1.015849292E-3
7.515793360E-1,-7.635590737E-4,-6.108472589E-4,-0.000000000E0,9.778327223E-4
7.539937630E-1,5.344913807E-4,-0.000000000E0,-6.108472589E-4,8.116744481E-4
7.564081900E-1,-7.635590737E-4,6.108472589E-4,-6.108472589E-4,1.152948918E-3
7.588226170E-1,-7.635590737E-4,6.108472589E-4,-1.221694518E-3,1.564830447E-3
7.612370440E-1,-1.527118147E-4,-6.108472589E-4,-6.108472589E-4,8.772625866E-4
7.636514710E-1,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
7.660658460E-1,5.344913807E-4,-2.443389036E-3,-0.000000000E0,2.501165931E-3
7.684802740E-1,5.344913807E-4,-6.108472589E-4,6.108472589E-4,1.015849292E-3
7.708947010E-1,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
7.733091280E-1,-7.635590737E-4,-0.000000000E0,1.221694518E-3,1.440680379E-3
7.757235550E-1,5.344913807E-4,6.108472589E-4,1.221694518E-3,1.466749094E-3
7.781379820E-1,1.756185899E-3,-6.108472589E-4,1.832541777E-3,2.610657513E-3
7.805524090E-1,5.344913807E-4,-6.108472589E-4,-0.000000000E0,8.116744481E-4
7.829667840E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
7.853812110E-1,5.344913807E-4,-6.108472589E-4,-0.000000000E0,8.116744481E-4
7.877956380E-1,1.145338640E-3,-1.221694518E-3,1.221694518E-3,2.072890636E-3
7.902100650E-1,5.344913807E-4,6.108472589E-4,-0.000000000E0,8.116744481E-4
7.926244920E-1,-1.527118147E-4,-1.221694518E-3,1.221694518E-3,1.734472798E-3
7.950389190E-1,1.145338640E-3,-1.832541777E-3,6.108472589E-4,2.245694622E-3
7.974533460E-1,5.344913807E-4,-6.108472589E-4,-0.000000000E0,8.116744481E-4
7.998677210E-1,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
8.022821490E-1,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
8.046965760E-1,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
8.071110030E-1,5.344913807E-4,6.108472589E-4,1.221694518E-3,1.466749094E-3
8.095254300E-1,-1.527118147E-4,6.108472589E-4,-6.108472589E-4,8.772625866E-4
8.119398570E-1,-7.635590737E-4,1.221694518E-3,-6.108472589E-4,1.564830447E-3
8.143542320E-1,-1.527118147E-4,-0.000000000E0,1.221694518E-3,1.231202012E-3
8.167686590E-1,1.756185899E-3,-0.000000000E0,6.108472589E-4,1.859387879E-3
8.191830860E-1,1.145338640E-3,-0.000000000E0,6.108472589E-4,1.298050451E-3
8.215975130E-1,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
8.240119400E-1,5.344913807E-4,1.221694518E-3,6.108472589E-4,1.466749094E-3
8.264263670E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
8.288407420E-1,-7.635590737E-4,-6.108472589E-4,-0.000000000E0,9.778327223E-4
8.312551690E-1,-7.635590737E-4,-0.000000000E0,6.108472589E-4,9.778327223E-4
8.336695960E-1,1.145338640E-3,6.108472589E-4,-6.108472589E-4,1.434597277E-3
8.360840240E-1,5.344913807E-4,1.221694518E-3,6.108472589E-4,1.466749094E-3
8.384984510E-1,5.344913807E-4,-0.000000000E0,1.832541777E-3,1.908897692E-3
8.409128780E-1,5.344913807E-4,6.108472589E-4,1.221694518E-3,1.466749094E-3
8.433273050E-1,-7.635590737E-4,-0.000000000E0,-6.108472589E-4,9.778327223E-4
8.457416800E-1,-1.527118147E-4,1.221694518E-3,6.108472589E-4,1.374406333E-3
8.481561070E-1,5.344913807E-4,-6.108472589E-4,-6.108472589E-4,1.015849292E-3
8.505705340E-1,1.145338640E-3,6.108472589E-4,-6.108472589E-4,1.434597277E-3
8.529849610E-1,5.344913807E-4,6.108472589E-4,-0.000000000E0,8.116744481E-4
8.553993880E-1,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
8.578138150E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
8.602282420E-1,5.344913807E-4,-6.108472589E-4,1.221694518E-3,1.466749094E-3
8.626426690E-1,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
8.650570440E-1,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
8.674714710E-1,-7.635590737E-4,-0.000000000E0,-6.108472589E-4,9.778327223E-4
8.698858990E-1,-1.527118147E-4,1.221694518E-3,1.221694518E-3,1.734472798E-3
8.723003260E-1,-7.635590737E-4,6.108472589E-4,1.832541777E-3,2.077105244E-3
8.747147530E-1,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
8.771291280E-1,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
8.795435550E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
8.819579820E-1,-1.527118147E-4,1.221694518E-3,-6.108472589E-4,1.374406333E-3
8.843724090E-1,1.145338640E-3,1.832541777E-3,-0.000000000E0,2.161020584E-3
8.867868360E-1,-1.527118147E-4,1.221694518E-3,1.221694518E-3,1.734472798E-3
8.892012630E-1,-7.635590737E-4,-1.221694518E-3,6.108472589E-4,1.564830447E-3
8.916156900E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
8.940300650E-1,-1.527118147E-4,-0.000000000E0,1.221694518E-3,1.231202012E-3
8.964444920E-1,5.344913807E-4,-6.108472589E-4,-6.108472589E-4,1.015849292E-3
8.988589190E-1,-1.527118147E-4,1.221694518E-3,1.221694518E-3,1.734472798E-3
9.012733460E-1,-1.527118147E-4,1.832541777E-3,6.108472589E-4,1.937695703E-3
9.036877740E-1,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
9.061022010E-1,1.145338640E-3,-0.000000000E0,6.108472589E-4,1.298050451E-3
9.085165760E-1,5.344913807E-4,-6.108472589E-4,1.832541777E-3,2.004251674E-3
9.109310030E-1,-1.985253533E-3,6.108472589E-4,1.221694518E-3,2.409751742E-3
9.133454300E-1,5.344913807E-4,1.221694518E-3,6.108472589E-4,1.466749094E-3
9.157598570E-1,1.756185899E-3,-0.000000000E0,1.221694518E-3,2.139328494E-3
9.181742840E-1,5.344913807E-4,-1.221694518E-3,1.221694518E-3,1.808523162E-3
9.205887110E-1,-1.527118147E-4,-0.000000000E0,1.221694518E-3,1.231202012E-3
9.230031380E-1,-1.374406274E-3,-6.108472589E-4,-1.221694518E-3,1.937695661E-3
9.254175130E-1,-1.527118147E-4,-0.000000000E0,-1.221694518E-3,1.231202012E-3
9.278319400E-1,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
9.302463670E-1,5.344913807E-4,6.108472589E-4,-1.221694518E-3,1.466749094E-3
9.326607940E-1,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
9.350752210E-1,5.344913807E-4,-1.221694518E-3,-6.108472589E-4,1.466749094E-3
9.374896490E-1,-7.635590737E-4,1.221694518E-3,1.832541777E-3,2.331044684E-3
9.399040760E-1,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
9.423184510E-1,5.344913807E-4,-6.108472589E-4,1.221694518E-3,1.466749094E-3
9.447328780E-1,5.344913807E-4,1.221694518E-3,6.108472589E-4,1.466749094E-3
9.471473050E-1,-7.635590737E-4,6.108472589E-4,1.832541777E-3,2.077105244E-3
9.495617320E-1,-1.527118147E-4,1.832541777E-3,6.108472589E-4,1.937695703E-3
9.519761590E-1,1.145338640E-3,1.221694518E-3,1.832541777E-3,2.482447876E-3
9.543905860E-1,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
9.568049610E-1,-7.635590737E-4,1.221694518E-3,-6.108472589E-4,1.564830447E-3
9.592193880E-1,-1.374406274E-3,1.221694518E-3,-6.108472589E-4,1.937695661E-3
9.616338150E-1,-7.635590737E-4,6.108472589E-4,1.221694518E-3,1.564830447E-3
9.640482420E-1,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
9.664626690E-1,-7.635590737E-4,6.108472589E-4,1.221694518E-3,1.564830447E-3
9.688770960E-1,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
9.712915240E-1,1.145338640E-3,1.221694518E-3,-0.000000000E0,1.674615805E-3
9.737058990E-1,1.145338640E-3,6.108472589E-4,-0.000000000E0,1.298050451E-3
9.761203260E-1,-7.635590737E-4,6.108472589E-4,-1.221694518E-3,1.564830447E-3
9.785347530E-1,1.145338640E-3,6.108472589E-4,6.108472589E-4,1.434597277E-3
9.809491800E-1,5.344913807E-4,1.221694518E-3,-6.108472589E-4,1.466749094E-3
9.833636070E-1,-1.374406274E-3,6.108472589E-4,6.108472589E-4,1.623348809E-3
9.857780340E-1,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
9.881924090E-1,5.344913807E-4,-0.000000000E0,1.832541777E-3,1.908897692E-3
9.906068360E-1,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
9.930212630E-1,-7.635590737E-4,-6.108472589E-4,-0.000000000E0,9.778327223E-4
9.954356900E-1,-7.635590737E-4,-6.108472589E-4,6.108472589E-4,1.152948918E-3
9.978501170E-1,-1.374406274E-3,-0.000000000E0,-6.108472589E-4,1.504036895E-3
1.000264544E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.002678971E0,1.145338640E-3,-1.221694518E-3,-6.108472589E-4,1.782546624E-3
1.005093346E0,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
1.007507774E0,-7.635590737E-4,6.108472589E-4,-6.108472589E-4,1.152948918E-3
1.009922201E0,-1.527118147E-4,-6.108472589E-4,1.832541777E-3,1.937695703E-3
1.012336628E0,-7.635590737E-4,-0.000000000E0,-6.108472589E-4,9.778327223E-4
1.014751055E0,5.344913807E-4,-0.000000000E0,-6.108472589E-4,8.116744481E-4
1.017165482E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.019579857E0,1.145338640E-3,6.108472589E-4,-0.000000000E0,1.298050451E-3
1.021994284E0,-7.635590737E-4,1.832541777E-3,-1.221694518E-3,2.331044684E-3
1.024408711E0,-7.635590737E-4,-0.000000000E0,6.108472589E-4,9.778327223E-4
1.026823138E0,-1.527118147E-4,-6.108472589E-4,-6.108472589E-4,8.772625866E-4
1.029237565E0,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
1.031651992E0,5.344913807E-4,-1.221694518E-3,6.108472589E-4,1.466749094E-3
1.034066419E0,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
1.036480794E0,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
1.038895221E0,-1.527118147E-4,6.108472589E-4,-1.221694518E-3,1.374406333E-3
1.041309649E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.043724076E0,-1.374406274E-3,-0.000000000E0,-6.108472589E-4,1.504036895E-3
1.046138503E0,-1.527118147E-4,6.108472589E-4,-0.000000000E0,6.296469424E-4
1.048552930E0,-1.527118147E-4,6.108472589E-4,-6.108472589E-4,8.772625866E-4
1.050967305E0,-1.374406274E-3,1.221694518E-3,1.221694518E-3,2.207729059E-3
1.053381732E0,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
1.055796159E0,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
1.058210586E0,-1.985253533E-3,-6.108472589E-4,-0.000000000E0,2.077105189E-3
1.060625013E0,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
1.063039440E0,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
1.065453815E0,5.344913807E-4,-6.108472589E-4,6.108472589E-4,1.015849292E-3
1.067868242E0,-1.527118147E-4,6.108472589E-4,-0.000000000E0,6.296469424E-4
1.070282669E0,-1.374406274E-3,-0.000000000E0,-1.221694518E-3,1.838893717E-3
1.072697096E0,-1.985253533E-3,6.108472589E-4,-1.221694518E-3,2.409751742E-3
1.075111524E0,1.145338640E-3,-6.108472589E-4,-1.221694518E-3,1.782546624E-3
1.077525951E0,5.344913807E-4,-6.108472589E-4,-0.000000000E0,8.116744481E-4
1.079940378E0,1.145338640E-3,1.221694518E-3,-0.000000000E0,1.674615805E-3
1.082354753E0,5.344913807E-4,-6.108472589E-4,3.054236295E-3,3.160249160E-3
1.084769180E0,1.756185899E-3,6.108472589E-4,-6.108472589E-4,1.957155502E-3
1.087183607E0,-1.527118147E-4,-1.221694518E-3,-0.000000000E0,1.231202012E-3
1.089598034E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.092012461E0,-1.527118147E-4,-6.108472589E-4,1.221694518E-3,1.374406333E-3
1.094426888E0,5.344913807E-4,-6.108472589E-4,6.108472589E-4,1.015849292E-3
1.096841315E0,1.145338640E-3,6.108472589E-4,6.108472589E-4,1.434597277E-3
1.099255690E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.101670117E0,1.145338640E-3,-1.832541777E-3,-0.000000000E0,2.161020584E-3
1.104084544E0,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
1.106498971E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.108913399E0,-7.635590737E-4,-6.108472589E-4,1.221694518E-3,1.564830447E-3
1.111327826E0,-1.527118147E-4,-1.832541777E-3,-0.000000000E0,1.838893760E-3
1.113742201E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.116156628E0,1.756185899E-3,-6.108472589E-4,-0.000000000E0,1.859387879E-3
1.118571055E0,5.344913807E-4,6.108472589E-4,-6.108472589E-4,1.015849292E-3
1.120985482E0,5.344913807E-4,6.108472589E-4,-6.108472589E-4,1.015849292E-3
1.123399909E0,1.145338640E-3,-0.000000000E0,-0.000000000E0,1.145338640E-3
1.125814336E0,-1.527118147E-4,1.832541777E-3,-6.108472589E-4,1.937695703E-3
1.128228711E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.130643138E0,-1.527118147E-4,6.108472589E-4,-0.000000000E0,6.296469424E-4
1.133057565E0,1.145338640E-3,-0.000000000E0,-6.108472589E-4,1.298050451E-3
1.135471992E0,-1.527118147E-4,-0.000000000E0,-6.108472589E-4,6.296469424E-4
1.137886419E0,1.145338640E-3,6.108472589E-4,6.108472589E-4,1.434597277E-3
1.140300846E0,-1.527118147E-4,-0.000000000E0,-6.108472589E-4,6.296469424E-4
1.142715221E0,2.367033157E-3,6.108472589E-4,-0.000000000E0,2.444581834E-3
1.145129649E0,1.145338640E-3,-0.000000000E0,-0.000000000E0,1.145338640E-3
1.147544076E0,-1.374406274E-3,-1.221694518E-3,6.108472589E-4,1.937695661E-3
1.149958503E0,-1.374406274E-3,-6.108472589E-4,-0.000000000E0,1.504036895E-3
1.152372930E0,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
1.154787357E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.157201784E0,1.145338640E-3,-0.000000000E0,6.108472589E-4,1.298050451E-3
1.159616159E0,-7.635590737E-4,-6.108472589E-4,1.221694518E-3,1.564830447E-3
1.162030586E0,-7.635590737E-4,6.108472589E-4,1.221694518E-3,1.564830447E-3
1.164445013E0,-7.635590737E-4,1.221694518E-3,-0.000000000E0,1.440680379E-3
1.166859440E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.169273867E0,1.145338640E-3,-6.108472589E-4,-0.000000000E0,1.298050451E-3
1.171688294E0,-1.527118147E-4,1.832541777E-3,-0.000000000E0,1.838893760E-3
1.174102721E0,-1.527118147E-4,-6.108472589E-4,6.108472589E-4,8.772625866E-4
1.176517096E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.178931524E0,-1.527118147E-4,-1.221694518E-3,1.221694518E-3,1.734472798E-3
1.181345951E0,-1.527118147E-4,-6.108472589E-4,-0.000000000E0,6.296469424E-4
1.183760378E0,1.756185899E-3,-6.108472589E-4,-6.108472589E-4,1.957155502E-3
1.186174805E0,5.344913807E-4,-0.000000000E0,3.054236295E-3,3.100651606E-3
1.188589180E0,-1.527118147E-4,-6.108472589E-4,6.108472589E-4,8.772625866E-4
1.191003607E0,1.145338640E-3,1.832541777E-3,-0.000000000E0,2.161020584E-3
1.193418034E0,1.145338640E-3,6.108472589E-4,1.832541777E-3,2.245694622E-3
1.195832461E0,1.145338640E-3,-6.108472589E-4,6.108472589E-4,1.434597277E-3
1.198246888E0,-1.527118147E-4,-1.221694518E-3,6.108472589E-4,1.374406333E-3
1.200661315E0,-1.527118147E-4,-0.000000000E0,1.832541777E-3,1.838893760E-3
1.203075742E0,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
1.205490117E0,-1.374406274E-3,-6.108472589E-4,6.108472589E-4,1.623348809E-3
1.207904544E0,-1.527118147E-4,-1.221694518E-3,-0.000000000E0,1.231202012E-3
1.210318971E0,1.145338640E-3,-1.832541777E-3,-0.000000000E0,2.161020584E-3
1.212733399E0,-7.635590737E-4,-0.000000000E0,1.832541777E-3,1.985253592E-3
1.215147826E0,-1.985253533E-3,-0.000000000E0,-0.000000000E0,1.985253533E-3
1.217562253E0,-1.527118147E-4,1.221694518E-3,-6.108472589E-4,1.374406333E-3
1.219976628E0,1.145338640E-3,1.832541777E-3,-0.000000000E0,2.161020584E-3
1.222391055E0,-1.527118147E-4,-6.108472589E-4,1.221694518E-3,1.374406333E-3
1.224805482E0,-1.374406274E-3,6.108472589E-4,1.832541777E-3,2.370724856E-3
1.227219909E0,-7.635590737E-4,-0.000000000E0,6.108472589E-4,9.778327223E-4
1.229634336E0,-1.374406274E-3,-0.000000000E0,-6.108472589E-4,1.504036895E-3
1.232048763E0,5.344913807E-4,6.108472589E-4,1.221694518E-3,1.466749094E-3
1.234463190E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.236877565E0,-1.527118147E-4,-0.000000000E0,-1.221694518E-3,1.231202012E-3
1.239291992E0,5.344913807E-4,-1.221694518E-3,-1.221694518E-3,1.808523162E-3
1.241706419E0,5.344913807E-4,6.108472589E-4,1.221694518E-3,1.466749094E-3
1.244120846E0,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
1.246535274E0,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
1.248949649E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.251364076E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.253778503E0,-1.374406274E-3,-6.108472589E-4,6.108472589E-4,1.623348809E-3
1.256192930E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.258607357E0,5.344913807E-4,-6.108472589E-4,1.832541777E-3,2.004251674E-3
1.261021784E0,-1.527118147E-4,-6.108472589E-4,6.108472589E-4,8.772625866E-4
1.263436211E0,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
1.265850638E0,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
1.268265013E0,-7.635590737E-4,6.108472589E-4,6.108472589E-4,1.152948918E-3
1.270679440E0,-1.527118147E-4,-0.000000000E0,1.221694518E-3,1.231202012E-3
1.273093867E0,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
1.275508294E0,-1.527118147E-4,1.221694518E-3,6.108472589E-4,1.374406333E-3
1.277922721E0,-1.527118147E-4,1.221694518E-3,-0.000000000E0,1.231202012E-3
1.280337149E0,-1.527118147E-4,-6.108472589E-4,-6.108472589E-4,8.772625866E-4
1.282751524E0,-7.635590737E-4,-6.108472589E-4,6.108472589E-4,1.152948918E-3
1.285165951E0,5.344913807E-4,-1.221694518E-3,-6.108472589E-4,1.466749094E-3
1.287580378E0,5.344913807E-4,-1.221694518E-3,-0.000000000E0,1.333498606E-3
1.289994805E0,1.145338640E-3,-6.108472589E-4,-0.000000000E0,1.298050451E-3
1.292409232E0,-1.527118147E-4,-0.000000000E0,-6.108472589E-4,6.296469424E-4
1.294823659E0,5.344913807E-4,-6.108472589E-4,-6.108472589E-4,1.015849292E-3
1.297238034E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.299652461E0,5.344913807E-4,6.108472589E-4,1.832541777E-3,2.004251674E-3
1.302066888E0,-1.985253533E-3,-0.000000000E0,1.221694518E-3,2.331044634E-3
1.304481315E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.306895742E0,5.344913807E-4,1.221694518E-3,-0.000000000E0,1.333498606E-3
1.309310169E0,-1.527118147E-4,1.221694518E-3,1.221694518E-3,1.734472798E-3
1.311724544E0,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
1.314138971E0,-1.527118147E-4,-0.000000000E0,1.221694518E-3,1.231202012E-3
1.316553399E0,-7.635590737E-4,-1.221694518E-3,-0.000000000E0,1.440680379E-3
1.318967826E0,-7.635590737E-4,-6.108472589E-4,6.108472589E-4,1.152948918E-3
1.321382253E0,5.344913807E-4,-6.108472589E-4,1.221694518E-3,1.466749094E-3
1.323796680E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.326211055E0,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
1.328625482E0,1.756185899E-3,6.108472589E-4,6.108472589E-4,1.957155502E-3
1.331039909E0,2.367033157E-3,-0.000000000E0,6.108472589E-4,2.444581834E-3
1.333454336E0,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
1.335868763E0,-1.374406274E-3,-0.000000000E0,1.221694518E-3,1.838893717E-3
1.338283190E0,-7.635590737E-4,-1.221694518E-3,-1.221694518E-3,1.888940827E-3
1.340697617E0,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
1.343111992E0,-7.635590737E-4,-0.000000000E0,1.221694518E-3,1.440680379E-3
1.345526419E0,-1.374406274E-3,-6.108472589E-4,2.443389036E-3,2.869194479E-3
1.347940846E0,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
1.350355274E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.352769701E0,-1.527118147E-4,1.832541777E-3,-0.000000000E0,1.838893760E-3
1.355184128E0,-1.374406274E-3,1.221694518E-3,6.108472589E-4,1.937695661E-3
1.357598503E0,-7.635590737E-4,6.108472589E-4,-0.000000000E0,9.778327223E-4
1.360012930E0,1.756185899E-3,-6.108472589E-4,-6.108472589E-4,1.957155502E-3
1.362427357E0,1.145338640E-3,-0.000000000E0,-6.108472589E-4,1.298050451E-3
1.364841784E0,-7.635590737E-4,-6.108472589E-4,-1.221694518E-3,1.564830447E-3
1.367256211E0,-1.527118147E-4,-0.000000000E0,1.832541777E-3,1.838893760E-3
1.369670638E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.372085013E0,-7.635590737E-4,-0.000000000E0,1.832541777E-3,1.985253592E-3
1.374499440E0,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
1.376913867E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.379328294E0,1.145338640E-3,-6.108472589E-4,-0.000000000E0,1.298050451E-3
1.381742721E0,1.756185899E-3,-0.000000000E0,6.108472589E-4,1.859387879E-3
1.384157149E0,-1.527118147E-4,6.108472589E-4,-0.000000000E0,6.296469424E-4
1.386571576E0,-1.374406274E-3,-6.108472589E-4,1.221694518E-3,1.937695661E-3
1.388985951E0,-1.527118147E-4,6.108472589E-4,1.832541777E-3,1.937695703E-3
1.391400378E0,-1.527118147E-4,-0.000000000E0,1.832541777E-3,1.838893760E-3
1.393814805E0,1.756185899E-3,6.108472589E-4,1.221694518E-3,2.224828258E-3
1.396229232E0,1.145338640E-3,6.108472589E-4,6.108472589E-4,1.434597277E-3
1.398643659E0,-7.635590737E-4,-6.108472589E-4,-6.108472589E-4,1.152948918E-3
1.401058034E0,-7.635590737E-4,-0.000000000E0,-6.108472589E-4,9.778327223E-4
1.403472461E0,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
1.405886888E0,5.344913807E-4,-0.000000000E0,-0.000000000E0,5.344913807E-4
1.408301315E0,-1.527118147E-4,6.108472589E-4,-6.108472589E-4,8.772625866E-4
1.410715742E0,5.344913807E-4,-0.000000000E0,1.221694518E-3,1.333498606E-3
1.413130169E0,-1.374406274E-3,-0.000000000E0,-0.000000000E0,1.374406274E-3
1.415544596E0,-1.527118147E-4,-6.108472589E-4,6.108472589E-4,8.772625866E-4
1.417958971E0,-1.527118147E-4,-0.000000000E0,2.443389036E-3,2.448156629E-3
1.420373399E0,-1.527118147E-4,-6.108472589E-4,1.221694518E-3,1.374406333E-3
1.422787826E0,5.344913807E-4,-6.108472589E-4,-6.108472589E-4,1.015849292E-3
1.425202253E0,5.344913807E-4,6.108472589E-4,6.108472589E-4,1.015849292E-3
1.427616680E0,1.756185899E-3,1.221694518E-3,-6.108472589E-4,2.224828258E-3
1.430031107E0,-1.527118147E-4,-6.108472589E-4,-1.221694518E-3,1.374406333E-3
1.432445534E0,1.145338640E-3,-0.000000000E0,1.832541777E-3,2.161020584E-3
1.434859909E0,2.367033157E-3,6.108472589E-4,1.832541777E-3,3.055190617E-3
1.437274336E0,5.344913807E-4,1.221694518E-3,1.221694518E-3,1.808523162E-3
1.439688763E0,5.344913807E-4,-1.221694518E-3,-6.108472589E-4,1.466749094E-3
1.442103190E0,1.756185899E-3,-6.108472589E-4,-6.108472589E-4,1.957155502E-3
1.444517617E0,1.145338640E-3,-0.000000000E0,6.108472589E-4,1.298050451E-3
1.446931992E0,-7.635590737E-4,-0.000000000E0,-0.000000000E0,7.635590737E-4
1.449346419E0,-1.527118147E-4,-0.000000000E0,6.108472589E-4,6.296469424E-4
1.451760846E0,-7.635590737E-4,1.221694518E-3,-0.000000000E0,1.440680379E-3
1.454175274E0,1.145338640E-3,6.108472589E-4,-0.000000000E0,1.298050451E-3
1.456589701E0,-1.527118147E-4,6.108472589E-4,6.108472589E-4,8.772625866E-4
1.459004128E0,-1.374406274E-3,-6.108472589E-4,2.443389036E-3,2.869194479E-3
1.461418503E0,-1.527118147E-4,6.108472589E-4,-0.000000000E0,6.296469424E-4
1.463832930E0,-1.527118147E-4,-0.000000000E0,-0.000000000E0,1.527118147E-4
1.466247357E0,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
1.468661784E0,-1.527118147E-4,6.108472589E-4,1.221694518E-3,1.374406333E-3
1.471076211E0,-1.527118147E-4,1.221694518E-3,6.108472589E-4,1.374406333E-3
1.473490638E0,5.344913807E-4,-0.000000000E0,6.108472589E-4,8.116744481E-4
1.475905065E0,1.145338640E-3,-1.221694518E-3,1.221694518E-3,2.072890636E-3
1.478319440E0,5.344913807E-4,-1.221694518E-3,6.108472589E-4,1.466749094E-3
