"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.147164221E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.156821461E0,1.527118147E-4,-6.872031372E-4,-0.000000000E0
2.166478648E0,1.527118147E-4,-6.872031372E-4,6.108472589E-4
2.176135888E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.185793127E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.195450367E0,-4.581354442E-4,-6.872031372E-4,-0.000000000E0
2.205107607E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.214764846E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.224422086E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.234079325E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.243736565E0,-4.581354442E-4,5.344913807E-4,-0.000000000E0
2.253393805E0,-4.581354442E-4,-7.635590737E-5,6.108472589E-4
2.263051044E0,-4.581354442E-4,-7.635590737E-5,6.108472589E-4
2.272708284E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.282365523E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.292022763E0,-4.581354442E-4,-6.872031372E-4,-0.000000000E0
2.301680002E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.311337242E0,-4.581354442E-4,-6.872031372E-4,-0.000000000E0
2.320994482E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.330651721E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.340308961E0,1.527118147E-4,5.344913807E-4,6.108472589E-4
2.349966148E0,7.635590737E-4,-7.635590737E-5,6.108472589E-4
2.359623388E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.369280627E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.378937867E0,7.635590737E-4,-7.635590737E-5,-0.000000000E0
2.388595107E0,7.635590737E-4,-7.635590737E-5,6.108472589E-4
2.398252346E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.407909586E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.417566825E0,1.527118147E-4,-6.872031372E-4,1.221694518E-3
2.427224065E0,1.527118147E-4,-6.872031372E-4,6.108472589E-4
2.436881305E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.446538544E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.456195784E0,1.527118147E-4,5.344913807E-4,6.108472589E-4
2.465853023E0,1.527118147E-4,5.344913807E-4,-6.108472589E-4
2.475510263E0,1.527118147E-4,-6.872031372E-4,-0.000000000E0
2.485167502E0,7.635590737E-4,-7.635590737E-5,-6.108472589E-4
2.494824742E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.504481982E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.514139169E0,7.635590737E-4,-6.872031372E-4,-0.000000000E0
2.523796409E0,1.527118147E-4,-6.872031372E-4,-0.000000000E0
2.533453648E0,7.635590737E-4,-7.635590737E-5,-6.108472589E-4
2.543110888E0,7.635590737E-4,5.344913807E-4,-0.000000000E0
2.552768127E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.562425367E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.572082607E0,1.527118147E-4,-6.872031372E-4,-0.000000000E0
2.581739846E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.591397086E0,-4.581354442E-4,-7.635590737E-5,6.108472589E-4
2.601054325E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.610711565E0,-4.581354442E-4,-7.635590737E-5,6.108472589E-4
2.620368805E0,1.527118147E-4,5.344913807E-4,-0.000000000E0
2.630026044E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.639683284E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.649340523E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.658997763E0,7.635590737E-4,-7.635590737E-5,-0.000000000E0
2.668655002E0,7.635590737E-4,5.344913807E-4,6.108472589E-4
2.678312242E0,7.635590737E-4,5.344913807E-4,-0.000000000E0
2.687969482E0,1.527118147E-4,-7.635590737E-5,-1.221694518E-3
2.697626721E0,1.527118147E-4,-7.635590737E-5,-6.108472589E-4
2.707283909E0,-4.581354442E-4,-6.872031372E-4,-0.000000000E0
2.716941148E0,7.635590737E-4,-7.635590737E-5,-0.000000000E0
2.726598388E0,7.635590737E-4,-7.635590737E-5,-0.000000000E0
2.736255627E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.745912867E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.755570107E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.765227346E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.774884586E0,-4.581354442E-4,-6.872031372E-4,-0.000000000E0
2.784541825E0,7.635590737E-4,-6.872031372E-4,6.108472589E-4
2.794199065E0,-4.581354442E-4,-7.635590737E-5,-0.000000000E0
2.803856305E0,1.527118147E-4,-7.635590737E-5,6.108472589E-4
2.813513544E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.823170784E0,1.527118147E-4,-7.635590737E-5,-0.000000000E0
2.832828023E0,1.527118147E-4,-6.872031372E-4,-6.108472589E-4
2.842485263E0,1.527118147E-4,-7.635590737E-5,-6.108472589E-4
2.852142502E0,1.527118147E-4,-7.635590737E-5,-6.108472589E-4
2.861799742E0,-6.108472589E-4,7.635590737E-5,-1.527118147E-4
2.871456982E0,-6.108472589E-4,0.000000000E0,-1.527118147E-4
2.881114221E0,-6.108472589E-4,0.000000000E0,-1.527118147E-4
2.890771461E0,0.000000000E0,0.000000000E0,-1.527118147E-4
2.900428700E0,-6.108472589E-4,-6.108472589E-4,5.344913807E-4
2.910085940E0,0.000000000E0,0.000000000E0,-7.635590737E-5
2.919743180E0,0.000000000E0,0.000000000E0,-7.635590737E-5
2.929400419E0,0.000000000E0,0.000000000E0,-7.635590737E-5
2.939057607E0,0.000000000E0,0.000000000E0,-6.872031372E-4
2.948714846E0,0.000000000E0,0.000000000E0,-7.635590737E-5
2.958372086E0,0.000000000E0,0.000000000E0,-6.872031372E-4
2.968029325E0,0.000000000E0,0.000000000E0,-6.872031372E-4
2.977686565E0,0.000000000E0,-6.108472589E-4,1.145338640E-3
2.987343805E0,-6.108472589E-4,-6.108472589E-4,-7.635590737E-5
2.997001044E0,6.108472589E-4,0.000000000E0,5.344913807E-4
3.006658284E0,-6.108472589E-4,-6.108472589E-4,-7.635590737E-5
3.016315523E0,0.000000000E0,6.108472589E-4,-0.000000000E0
3.025972763E0,0.000000000E0,6.108472589E-4,-0.000000000E0
3.035630002E0,0.000000000E0,7.635590737E-5,6.108472589E-4
3.045287242E0,0.000000000E0,-5.344913807E-4,-0.000000000E0
3.054944482E0,0.000000000E0,-5.344913807E-4,6.108472589E-4
3.064601721E0,0.000000000E0,7.635590737E-5,-0.000000000E0
3.074258961E0,7.635590737E-5,7.635590737E-5,-6.108472589E-4
3.083916200E0,7.635590737E-5,7.635590737E-5,-6.108472589E-4
3.093573440E0,-6.108472589E-4,7.635590737E-5,-0.000000000E0
3.103230680E0,-5.344913807E-4,-5.344913807E-4,0.000000000E0
3.112887919E0,-5.344913807E-4,7.635590737E-5,0.000000000E0
3.122545159E0,-5.344913807E-4,7.635590737E-5,6.108472589E-4
3.132202346E0,-5.344913807E-4,6.872031372E-4,0.000000000E0
3.141859586E0,6.872031372E-4,7.635590737E-5,0.000000000E0
3.151516825E0,7.635590737E-5,7.635590737E-5,0.000000000E0
3.161174065E0,-5.344913807E-4,7.635590737E-5,0.000000000E0
3.170831305E0,7.635590737E-5,7.635590737E-5,-6.108472589E-4
3.180488544E0,7.635590737E-5,6.872031372E-4,6.108472589E-4
3.190145784E0,7.635590737E-5,7.635590737E-5,6.108472589E-4
3.199803023E0,-5.344913807E-4,7.635590737E-5,6.108472589E-4
3.209460263E0,7.635590737E-5,7.635590737E-5,0.000000000E0
3.219117502E0,7.635590737E-5,-5.344913807E-4,0.000000000E0
3.228774742E0,7.635590737E-5,7.635590737E-5,6.108472589E-4
3.238431982E0,7.635590737E-5,7.635590737E-5,6.108472589E-4
3.248089221E0,7.635590737E-4,7.635590737E-5,-6.108472589E-4
3.257746461E0,7.635590737E-5,7.635590737E-5,0.000000000E0
3.267403700E0,-5.344913807E-4,7.635590737E-5,1.221694518E-3
3.277060940E0,7.635590737E-4,7.635590737E-5,0.000000000E0
3.286718180E0,1.527118147E-4,7.635590737E-5,0.000000000E0
3.296375419E0,1.527118147E-4,-5.344913807E-4,-6.108472589E-4
3.306032659E0,1.527118147E-4,-5.344913807E-4,-0.000000000E0
3.315689898E0,-5.344913807E-4,-1.145338640E-3,-0.000000000E0
3.325347138E0,1.527118147E-4,7.635590737E-5,6.108472589E-4
3.335004377E0,-5.344913807E-4,7.635590737E-5,-0.000000000E0
3.344661617E0,1.527118147E-4,7.635590737E-5,-6.108472589E-4
3.354318857E0,-4.581354442E-4,6.872031372E-4,-0.000000000E0
3.363976044E0,7.635590737E-4,7.635590737E-5,6.108472589E-4
3.373633336E0,1.527118147E-4,6.872031372E-4,6.108472589E-4
3.383290523E0,1.527118147E-4,7.635590737E-5,6.108472589E-4
3.392947763E0,7.635590737E-4,7.635590737E-5,6.108472589E-4
3.402605002E0,1.527118147E-4,7.635590737E-5,-0.000000000E0
3.412262242E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
3.421919482E0,1.527118147E-4,6.872031372E-4,-7.635590737E-5
3.431576721E0,1.527118147E-4,7.635590737E-5,5.344913807E-4
3.441233961E0,1.527118147E-4,6.872031372E-4,-7.635590737E-5
3.450891200E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
3.460548440E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
3.470205680E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
3.479862919E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
3.489520159E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
3.499177398E0,1.527118147E-4,7.635590737E-5,5.344913807E-4
3.508834638E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
3.518491877E0,-5.344913807E-4,-5.344913807E-4,5.344913807E-4
3.528149117E0,1.527118147E-4,-5.344913807E-4,-7.635590737E-5
3.537806357E0,1.527118147E-4,7.635590737E-5,5.344913807E-4
3.547463596E0,7.635590737E-5,7.635590737E-5,-7.635590737E-5
3.557120836E0,7.635590737E-5,7.635590737E-5,-7.635590737E-5
3.566778075E0,7.635590737E-5,-5.344913807E-4,5.344913807E-4
3.576435315E0,7.635590737E-5,-5.344913807E-4,-7.635590737E-5
3.586092555E0,7.635590737E-5,7.635590737E-5,4.581354442E-4
3.595749794E0,7.635590737E-5,7.635590737E-5,-1.527118147E-4
3.605407034E0,-5.344913807E-4,7.635590737E-5,-1.527118147E-4
3.615064273E0,-5.344913807E-4,7.635590737E-5,4.581354442E-4
3.624721513E0,-5.344913807E-4,7.635590737E-5,-7.635590737E-4
3.634378752E0,7.635590737E-5,7.635590737E-5,-1.527118147E-4
3.644035940E0,6.872031372E-4,7.635590737E-5,-7.635590737E-4
3.653693232E0,7.635590737E-5,6.872031372E-4,-1.527118147E-4
3.663350419E0,-5.344913807E-4,1.221694518E-3,-1.527118147E-4
3.673007659E0,-5.344913807E-4,6.108472589E-4,-1.527118147E-4
3.682664898E0,7.635590737E-5,-6.108472589E-4,4.581354442E-4
3.692322138E0,7.635590737E-5,0.000000000E0,-1.527118147E-4
3.701979377E0,7.635590737E-5,0.000000000E0,-1.527118147E-4
3.711636617E0,7.635590737E-5,-6.108472589E-4,4.581354442E-4
3.721293857E0,6.872031372E-4,-6.108472589E-4,-1.527118147E-4
3.730951096E0,7.635590737E-5,-6.108472589E-4,-7.635590737E-4
3.740608336E0,7.635590737E-5,0.000000000E0,-1.527118147E-4
3.750265575E0,7.635590737E-5,6.108472589E-4,4.581354442E-4
3.759922815E0,7.635590737E-5,0.000000000E0,-1.527118147E-4
3.769580055E0,-5.344913807E-4,-6.108472589E-4,-7.635590737E-4
3.779237294E0,-5.344913807E-4,0.000000000E0,-1.527118147E-4
3.788894534E0,-5.344913807E-4,0.000000000E0,4.581354442E-4
3.798551773E0,-5.344913807E-4,0.000000000E0,4.581354442E-4
3.808209013E0,-5.344913807E-4,0.000000000E0,-1.527118147E-4
3.817866252E0,7.635590737E-5,-6.108472589E-4,-1.527118147E-4
3.827523492E0,7.635590737E-5,-6.108472589E-4,-7.635590737E-4
3.837180732E0,-5.344913807E-4,0.000000000E0,-1.527118147E-4
3.846837971E0,7.635590737E-5,-6.108472589E-4,-1.527118147E-4
3.856495211E0,7.635590737E-5,6.108472589E-4,4.581354442E-4
3.866152450E0,7.635590737E-4,0.000000000E0,1.068982761E-3
3.875809690E0,7.635590737E-5,0.000000000E0,4.581354442E-4
3.885466930E0,-5.344913807E-4,0.000000000E0,-1.527118147E-4
3.895124169E0,7.635590737E-5,0.000000000E0,4.581354442E-4
3.904781409E0,7.635590737E-5,0.000000000E0,-1.527118147E-4
3.914438648E0,-5.344913807E-4,0.000000000E0,-1.527118147E-4
3.924095888E0,1.527118147E-4,0.000000000E0,4.581354442E-4
3.933753127E0,1.527118147E-4,-6.108472589E-4,4.581354442E-4
3.943410367E0,1.527118147E-4,0.000000000E0,4.581354442E-4
3.953067607E0,1.527118147E-4,0.000000000E0,-1.527118147E-4
3.962724846E0,-5.344913807E-4,-5.344913807E-4,-1.527118147E-4
3.972382034E0,-5.344913807E-4,-5.344913807E-4,-1.527118147E-4
3.982039273E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
3.991696513E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.001353752E0,1.527118147E-4,6.872031372E-4,-1.527118147E-4
4.011010992E0,7.635590737E-4,6.872031372E-4,-1.527118147E-4
4.020668232E0,7.635590737E-4,7.635590737E-5,-1.527118147E-4
4.030325471E0,1.527118147E-4,7.635590737E-5,-7.635590737E-4
4.039982711E0,1.527118147E-4,-5.344913807E-4,-1.527118147E-4
4.049639950E0,1.527118147E-4,-5.344913807E-4,1.068982761E-3
4.059297190E0,1.527118147E-4,-5.344913807E-4,4.581354442E-4
4.068954430E0,1.527118147E-4,6.872031372E-4,-1.527118147E-4
4.078611669E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
4.088268909E0,1.527118147E-4,-5.344913807E-4,4.581354442E-4
4.097926148E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
4.107583388E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
4.117240627E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
4.126897867E0,1.527118147E-4,-5.344913807E-4,-1.527118147E-4
4.136555107E0,-4.581354442E-4,6.872031372E-4,-1.527118147E-4
4.146212346E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.155869586E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.165526825E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-4
4.175184065E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.184841305E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
4.194498544E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
4.204155784E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
4.213813023E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
4.223470263E0,1.527118147E-4,-5.344913807E-4,-7.635590737E-4
4.233127502E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.242784742E0,1.527118147E-4,7.635590737E-5,4.581354442E-4
4.252441982E0,7.635590737E-4,-5.344913807E-4,4.581354442E-4
4.262099221E0,-4.581354442E-4,7.635590737E-5,4.581354442E-4
4.271756461E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
4.281413700E0,7.635590737E-4,7.635590737E-5,-7.635590737E-4
4.291070940E0,1.527118147E-4,-5.344913807E-4,-7.635590737E-4
4.300728180E0,7.635590737E-4,1.527118147E-4,-1.527118147E-4
4.310385419E0,1.527118147E-4,1.527118147E-4,-1.527118147E-4
4.320042659E0,1.527118147E-4,-4.581354442E-4,-1.527118147E-4
4.329699846E0,1.527118147E-4,-4.581354442E-4,4.581354442E-4
4.339357138E0,7.635590737E-4,1.527118147E-4,4.581354442E-4
4.349014325E0,7.635590737E-4,7.635590737E-4,1.068982761E-3
4.358671617E0,-5.344913807E-4,7.635590737E-4,4.581354442E-4
4.368328857E0,-5.344913807E-4,1.527118147E-4,-7.635590737E-4
4.377986044E0,1.527118147E-4,7.635590737E-4,-1.527118147E-4
4.387643284E0,7.635590737E-5,-4.581354442E-4,-1.527118147E-4
4.397300523E0,7.635590737E-5,1.527118147E-4,-1.527118147E-4
4.406957763E0,-5.344913807E-4,1.527118147E-4,4.581354442E-4
4.416615002E0,7.635590737E-5,1.527118147E-4,4.581354442E-4
4.426272242E0,-5.344913807E-4,-4.581354442E-4,4.581354442E-4
4.435929482E0,7.635590737E-5,1.527118147E-4,4.581354442E-4
4.445586721E0,7.635590737E-5,1.527118147E-4,4.581354442E-4
4.455243961E0,7.635590737E-5,1.527118147E-4,1.068982761E-3
4.464901200E0,7.635590737E-5,7.635590737E-4,-1.527118147E-4
4.474558440E0,7.635590737E-5,-4.581354442E-4,4.581354442E-4
4.484215680E0,6.872031372E-4,-4.581354442E-4,-1.527118147E-4
4.493872919E0,-5.344913807E-4,7.635590737E-4,-1.527118147E-4
4.503530159E0,-5.344913807E-4,7.635590737E-4,-1.527118147E-4
4.513187398E0,7.635590737E-5,7.635590737E-4,4.581354442E-4
4.522844638E0,-5.344913807E-4,1.527118147E-4,4.581354442E-4
4.532501877E0,-5.344913807E-4,-4.581354442E-4,4.581354442E-4
4.542159117E0,-1.145338640E-3,-4.581354442E-4,4.581354442E-4
4.551816357E0,-5.344913807E-4,1.527118147E-4,4.581354442E-4
4.561473596E0,7.635590737E-5,7.635590737E-4,-1.527118147E-4
4.571130836E0,-5.344913807E-4,7.635590737E-4,4.581354442E-4
4.580788075E0,7.635590737E-5,-4.581354442E-4,-1.527118147E-4
4.590445315E0,-5.344913807E-4,1.527118147E-4,3.817795368E-4
4.600102555E0,-5.344913807E-4,-4.581354442E-4,-8.399150101E-4
4.609759794E0,7.635590737E-5,1.527118147E-4,3.817795368E-4
4.619417034E0,7.635590737E-5,7.635590737E-4,-2.290677221E-4
4.629074273E0,-5.344913807E-4,1.527118147E-4,-8.399150101E-4
4.638731513E0,-5.344913807E-4,-5.344913807E-4,-2.290677221E-4
4.648388752E0,-5.344913807E-4,7.635590737E-5,-2.290677221E-4
4.658045992E0,-5.344913807E-4,7.635590737E-5,-8.399150101E-4
4.667703232E0,7.635590737E-5,7.635590737E-5,-2.290677221E-4
4.677360471E0,7.635590737E-5,-5.344913807E-4,3.817795368E-4
4.687017711E0,-5.344913807E-4,6.872031372E-4,-2.290677221E-4
4.696674950E0,-5.344913807E-4,6.872031372E-4,-2.290677221E-4
4.706332190E0,-5.344913807E-4,7.635590737E-5,3.817795368E-4
4.715989430E0,7.635590737E-5,7.635590737E-5,-2.290677221E-4
4.725646669E0,1.527118147E-4,7.635590737E-5,3.817795368E-4
4.735303909E0,1.527118147E-4,7.635590737E-5,9.926267667E-4
4.744961148E0,7.635590737E-4,6.872031372E-4,-2.290677221E-4
4.754618388E0,7.635590737E-4,7.635590737E-5,-2.290677221E-4
4.764275627E0,1.527118147E-4,-5.344913807E-4,-2.290677221E-4
4.773932867E0,1.527118147E-4,7.635590737E-5,-2.290677221E-4
4.783590107E0,-4.581354442E-4,6.872031372E-4,3.054236295E-4
4.793247346E0,-4.581354442E-4,6.872031372E-4,-3.054236295E-4
4.802904586E0,-1.068982761E-3,7.635590737E-5,3.054236295E-4
4.812561825E0,1.527118147E-4,7.635590737E-5,3.054236295E-4
4.822219065E0,2.290677221E-4,7.635590737E-5,-3.054236295E-4
4.831876305E0,2.290677221E-4,6.108472589E-4,-8.399150101E-4
4.841533544E0,2.290677221E-4,0.000000000E0,-2.290677221E-4
4.851190784E0,2.290677221E-4,-6.108472589E-4,-8.399150101E-4
4.860848023E0,-3.817795368E-4,0.000000000E0,-2.290677221E-4
4.870505263E0,-3.817795368E-4,6.108472589E-4,3.817795368E-4
4.880162502E0,2.290677221E-4,6.108472589E-4,-2.290677221E-4
4.889819742E0,2.290677221E-4,0.000000000E0,3.817795368E-4
4.899476982E0,-3.817795368E-4,0.000000000E0,3.817795368E-4
4.909134221E0,-3.817795368E-4,0.000000000E0,-2.290677221E-4
4.918791461E0,2.290677221E-4,-6.108472589E-4,3.817795368E-4
4.928448700E0,-3.817795368E-4,-0.000000000E0,-2.290677221E-4
4.938105940E0,-3.817795368E-4,-0.000000000E0,-2.290677221E-4
4.947763180E0,-3.817795368E-4,-0.000000000E0,-8.399150101E-4
4.957420419E0,2.290677221E-4,-0.000000000E0,-2.290677221E-4
4.967077659E0,2.290677221E-4,-6.108472589E-4,-2.290677221E-4
4.976734898E0,-3.817795368E-4,6.108472589E-4,3.817795368E-4
4.986392086E0,-9.926267667E-4,-0.000000000E0,3.817795368E-4
4.996049325E0,9.162708884E-4,-0.000000000E0,3.817795368E-4
5.005706565E0,2.290677221E-4,-0.000000000E0,3.817795368E-4
5.015363805E0,-9.926267667E-4,-0.000000000E0,-2.290677221E-4
5.025021044E0,-3.817795368E-4,-7.635590737E-5,-2.290677221E-4
5.034678284E0,-9.926267667E-4,-7.635590737E-5,-2.290677221E-4
5.044335523E0,-3.817795368E-4,-7.635590737E-5,9.926267667E-4
5.053992763E0,9.162708884E-4,5.344913807E-4,-2.290677221E-4
5.063650002E0,3.054236295E-4,-6.872031372E-4,3.817795368E-4
5.073307242E0,3.054236295E-4,-7.635590737E-5,3.817795368E-4
5.082964482E0,3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.092621721E0,-3.817795368E-4,-7.635590737E-5,3.817795368E-4
5.102278961E0,3.054236295E-4,-7.635590737E-5,3.817795368E-4
5.111936200E0,3.054236295E-4,-6.872031372E-4,3.817795368E-4
5.121593440E0,9.162708884E-4,-6.872031372E-4,-2.290677221E-4
5.131250680E0,3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.140907919E0,3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.150565159E0,3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.160222398E0,3.054236295E-4,-6.872031372E-4,3.817795368E-4
5.169879638E0,3.054236295E-4,-7.635590737E-5,9.926267667E-4
5.179536877E0,-3.054236295E-4,-6.872031372E-4,-2.290677221E-4
5.189194117E0,3.054236295E-4,-6.872031372E-4,-2.290677221E-4
5.198851357E0,3.054236295E-4,-6.872031372E-4,-2.290677221E-4
5.208508596E0,-3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.218165836E0,-3.054236295E-4,-7.635590737E-5,3.817795368E-4
5.227823075E0,3.054236295E-4,-7.635590737E-5,-2.290677221E-4
5.237480315E0,9.162708884E-4,-6.872031372E-4,-2.290677221E-4
5.247137555E0,3.054236295E-4,-0.000000000E0,-8.399150101E-4
5.256794794E0,3.054236295E-4,-0.000000000E0,-2.290677221E-4
5.266452034E0,-3.054236295E-4,-6.108472589E-4,-2.290677221E-4
5.276109273E0,3.054236295E-4,-0.000000000E0,-2.290677221E-4
5.285766513E0,-3.054236295E-4,-6.108472589E-4,-2.290677221E-4
5.295423752E0,3.054236295E-4,-0.000000000E0,3.817795368E-4
5.305080992E0,-3.054236295E-4,-0.000000000E0,3.817795368E-4
5.314738232E0,-9.926267667E-4,0.000000000E0,-2.290677221E-4
5.324395471E0,-3.054236295E-4,0.000000000E0,-8.399150101E-4
5.334052711E0,-3.817795368E-4,1.221694518E-3,-8.399150101E-4
5.343709950E0,3.054236295E-4,0.000000000E0,-2.290677221E-4
5.353367190E0,3.054236295E-4,0.000000000E0,-2.290677221E-4
5.363024430E0,9.162708884E-4,0.000000000E0,-2.290677221E-4
5.372681669E0,-3.817795368E-4,-5.344913807E-4,-2.290677221E-4
5.382338909E0,-3.817795368E-4,6.872031372E-4,3.817795368E-4
5.391996148E0,8.399150101E-4,7.635590737E-5,3.817795368E-4
5.401653388E0,-3.817795368E-4,7.635590737E-5,-2.290677221E-4
5.411310627E0,2.290677221E-4,7.635590737E-5,3.817795368E-4
5.420967867E0,2.290677221E-4,6.872031372E-4,9.926267667E-4
5.430625107E0,2.290677221E-4,7.635590737E-5,3.817795368E-4
5.440282346E0,2.290677221E-4,7.635590737E-5,-2.290677221E-4
5.449939586E0,2.290677221E-4,7.635590737E-5,3.817795368E-4
5.459596825E0,-3.817795368E-4,7.635590737E-5,3.817795368E-4
5.469254065E0,-3.817795368E-4,7.635590737E-5,-2.290677221E-4
5.478911305E0,2.290677221E-4,-5.344913807E-4,-2.290677221E-4
5.488568544E0,1.450762269E-3,-5.344913807E-4,-2.290677221E-4
5.498225784E0,8.399150101E-4,7.635590737E-5,-8.399150101E-4
5.507883023E0,-3.817795368E-4,-5.344913807E-4,-8.399150101E-4
5.517540263E0,-3.817795368E-4,7.635590737E-5,3.817795368E-4
5.527197502E0,8.399150101E-4,7.635590737E-5,-2.290677221E-4
5.536854742E0,2.290677221E-4,7.635590737E-5,-8.399150101E-4
5.546511982E0,-3.817795368E-4,7.635590737E-5,-8.399150101E-4
5.556169221E0,2.290677221E-4,7.635590737E-5,-2.290677221E-4
5.565826461E0,2.290677221E-4,-5.344913807E-4,-2.290677221E-4
5.575483700E0,2.290677221E-4,6.872031372E-4,-1.527118147E-4
5.585140940E0,2.290677221E-4,7.635590737E-5,-1.527118147E-4
5.594798180E0,-3.817795368E-4,7.635590737E-5,-1.527118147E-4
5.604455419E0,-3.817795368E-4,7.635590737E-5,-1.527118147E-4
5.614112659E0,2.290677221E-4,6.872031372E-4,-7.635590737E-4
5.623769898E0,-4.581354442E-4,7.635590737E-5,-1.527118147E-4
5.633427138E0,-4.581354442E-4,6.872031372E-4,4.581354442E-4
5.643084377E0,2.290677221E-4,7.635590737E-5,4.581354442E-4
5.652741617E0,1.527118147E-4,-5.344913807E-4,4.581354442E-4
5.662398857E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
5.672056096E0,-1.068982761E-3,7.635590737E-5,-1.527118147E-4
5.681713336E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
5.691370575E0,-4.581354442E-4,7.635590737E-5,-1.527118147E-4
5.701027815E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
5.710685055E0,-4.581354442E-4,7.635590737E-5,-1.527118147E-4
5.720342294E0,1.527118147E-4,1.298050396E-3,-1.527118147E-4
5.729999534E0,-4.581354442E-4,6.872031372E-4,-7.635590737E-4
5.739656773E0,-4.581354442E-4,6.872031372E-4,4.581354442E-4
5.749314013E0,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
5.758971252E0,1.527118147E-4,7.635590737E-5,-1.527118147E-4
5.768628492E0,1.527118147E-4,-5.344913807E-4,4.581354442E-4
5.778285732E0,1.527118147E-4,-5.344913807E-4,-1.527118147E-4
5.787942971E0,1.527118147E-4,6.872031372E-4,-7.635590737E-5
5.797600211E0,1.527118147E-4,7.635590737E-5,-6.872031372E-4
5.807257450E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
5.816914690E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
5.826571930E0,1.527118147E-4,-5.344913807E-4,-7.635590737E-5
5.836229169E0,1.527118147E-4,7.635590737E-5,-7.635590737E-5
5.845886409E0,1.527118147E-4,7.635590737E-5,5.344913807E-4
5.855543648E0,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
5.865200888E0,8.399150101E-4,-5.344913807E-4,-7.635590737E-5
