"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.501311401E1,1.848455518E-1,-1.728814393E-1,9.883852959E0
1.502277125E1,1.968096644E-1,-1.752742529E-1,9.883852959E0
1.503242849E1,1.824527234E-1,-1.585244983E-1,9.862318039E0
1.504208578E1,1.704886109E-1,-1.704886109E-1,9.891031265E0
1.505174302E1,1.752742529E-1,-1.944168359E-1,9.879067421E0
1.506140026E1,2.039881349E-1,-1.848455518E-1,9.871889114E0
1.507105756E1,1.872383654E-1,-1.609173268E-1,9.871889114E0
1.508071479E1,2.087737769E-1,-1.633101404E-1,9.886245728E0
1.509037203E1,1.920240223E-1,-1.513460279E-1,9.867103577E0
1.510002927E1,1.776670814E-1,-1.417747438E-1,9.871889114E0
1.510968656E1,1.680957973E-1,-1.537388563E-1,9.886245728E0
1.511934381E1,2.039881349E-1,-1.393819153E-1,9.874281883E0
1.512900104E1,1.824527234E-1,-1.824527234E-1,9.876674652E0
1.513865828E1,1.800599098E-1,-1.728814393E-1,9.881460190E0
1.514831558E1,1.920240223E-1,-1.633101404E-1,9.879067421E0
1.515797282E1,2.015953064E-1,-1.609173268E-1,9.876674652E0
1.516763006E1,1.968096644E-1,-1.657029688E-1,9.879067421E0
1.517728729E1,1.848455518E-1,-1.704886109E-1,9.883852959E0
1.518694459E1,1.585244983E-1,-1.609173268E-1,9.883852959E0
1.519660182E1,1.776670814E-1,-1.752742529E-1,9.879067421E0
1.520625907E1,1.800599098E-1,-1.752742529E-1,9.881460190E0
1.521591636E1,1.944168359E-1,-1.872383654E-1,9.871889114E0
1.522557360E1,1.752742529E-1,-1.633101404E-1,9.881460190E0
1.523523084E1,1.728814393E-1,-1.561316848E-1,9.874281883E0
1.524488808E1,1.992024779E-1,-1.848455518E-1,9.891031265E0
1.525454537E1,1.968096644E-1,-1.824527234E-1,9.895816803E0
1.526420261E1,1.896311939E-1,-1.872383654E-1,9.895816803E0
1.527385985E1,1.657029688E-1,-1.441675574E-1,9.881460190E0
1.528351714E1,1.968096644E-1,-1.704886109E-1,9.869496346E0
1.529317438E1,1.944168359E-1,-1.752742529E-1,9.883852959E0
1.530283162E1,1.800599098E-1,-1.513460279E-1,9.888638496E0
1.531248886E1,1.872383654E-1,-1.680957973E-1,9.874281883E0
1.532214615E1,1.776670814E-1,-1.776670814E-1,9.876674652E0
1.533180339E1,1.776670814E-1,-1.824527234E-1,9.891031265E0
1.534146063E1,1.872383654E-1,-1.872383654E-1,9.883852959E0
1.535111787E1,1.944168359E-1,-1.561316848E-1,9.886245728E0
1.536077516E1,1.680957973E-1,-1.561316848E-1,9.881460190E0
1.537043240E1,1.872383654E-1,-1.657029688E-1,9.886245728E0
1.538008964E1,1.944168359E-1,-1.633101404E-1,9.886245728E0
1.538974688E1,1.920240223E-1,-1.513460279E-1,9.886245728E0
1.539940417E1,1.944168359E-1,-1.680957973E-1,9.871889114E0
1.540906141E1,1.800599098E-1,-1.776670814E-1,9.900602341E0
1.541871865E1,2.063809484E-1,-1.393819153E-1,9.898209572E0
1.542837589E1,2.135594189E-1,-1.537388563E-1,9.881460190E0
1.543803318E1,1.944168359E-1,-1.633101404E-1,9.886245728E0
1.544769042E1,1.537388563E-1,-1.513460279E-1,9.881460190E0
1.545734766E1,1.752742529E-1,-1.465603858E-1,9.881460190E0
1.546700495E1,1.824527234E-1,-1.441675574E-1,9.886245728E0
1.547666219E1,1.824527234E-1,-1.752742529E-1,9.864710808E0
1.548631943E1,1.824527234E-1,-1.465603858E-1,9.874281883E0
1.549597667E1,1.824527234E-1,-1.585244983E-1,9.871889114E0
1.550563396E1,1.944168359E-1,-1.657029688E-1,9.871889114E0
1.551529120E1,1.992024779E-1,-1.537388563E-1,9.874281883E0
1.552494844E1,1.968096644E-1,-1.561316848E-1,9.869496346E0
1.553460573E1,1.824527234E-1,-1.633101404E-1,9.883852959E0
1.554426297E1,1.800599098E-1,-1.728814393E-1,9.883852959E0
1.555392021E1,2.015953064E-1,-1.992024779E-1,9.879067421E0
1.556357745E1,1.441675574E-1,-1.824527234E-1,9.883852959E0
1.557323474E1,1.872383654E-1,-1.561316848E-1,9.874281883E0
1.558289198E1,1.776670814E-1,-1.537388563E-1,9.886245728E0
1.559254922E1,1.968096644E-1,-1.585244983E-1,9.883852959E0
1.560220651E1,1.752742529E-1,-1.609173268E-1,9.869496346E0
1.561186375E1,1.968096644E-1,-1.657029688E-1,9.869496346E0
1.562152099E1,1.968096644E-1,-1.704886109E-1,9.871889114E0
1.563117823E1,1.992024779E-1,-1.585244983E-1,9.879067421E0
1.564083552E1,1.728814393E-1,-1.728814393E-1,9.881460190E0
1.565049276E1,2.039881349E-1,-1.513460279E-1,9.876674652E0
1.566015000E1,1.872383654E-1,-1.489532143E-1,9.883852959E0
1.566980724E1,1.872383654E-1,-1.680957973E-1,9.871889114E0
1.567946453E1,1.848455518E-1,-1.489532143E-1,9.881460190E0
1.568912177E1,2.015953064E-1,-1.704886109E-1,9.881460190E0
1.569877901E1,2.015953064E-1,-1.537388563E-1,9.876674652E0
1.570843631E1,2.111666054E-1,-1.489532143E-1,9.859925270E0
1.571809354E1,1.848455518E-1,-1.680957973E-1,9.881460190E0
1.572775078E1,1.848455518E-1,-1.561316848E-1,9.881460190E0
1.573740802E1,1.704886109E-1,-1.752742529E-1,9.879067421E0
1.574706532E1,1.992024779E-1,-1.800599098E-1,9.881460190E0
1.575672256E1,1.824527234E-1,-1.633101404E-1,9.883852959E0
1.576637979E1,1.800599098E-1,-1.465603858E-1,9.888638496E0
1.577603709E1,2.039881349E-1,-1.680957973E-1,9.876674652E0
1.578569433E1,2.111666054E-1,-1.704886109E-1,9.881460190E0
1.579535156E1,1.968096644E-1,-1.896311939E-1,9.893424034E0
1.580500881E1,1.800599098E-1,-1.752742529E-1,9.881460190E0
1.581466610E1,1.800599098E-1,-1.609173268E-1,9.871889114E0
1.582432334E1,1.896311939E-1,-1.896311939E-1,9.871889114E0
1.583398058E1,1.704886109E-1,-1.704886109E-1,9.876674652E0
1.584363787E1,1.896311939E-1,-1.728814393E-1,9.879067421E0
1.585329511E1,2.135594189E-1,-1.633101404E-1,9.883852959E0
1.586295235E1,1.728814393E-1,-1.417747438E-1,9.871889114E0
1.587260959E1,1.848455518E-1,-1.489532143E-1,9.881460190E0
1.588226688E1,1.992024779E-1,-1.633101404E-1,9.883852959E0
1.589192412E1,1.920240223E-1,-1.680957973E-1,9.886245728E0
1.590158136E1,1.800599098E-1,-1.537388563E-1,9.862318039E0
1.591123860E1,1.752742529E-1,-1.633101404E-1,9.879067421E0
1.592089589E1,1.752742529E-1,-1.561316848E-1,9.881460190E0
1.593055313E1,1.872383654E-1,-1.393819153E-1,9.874281883E0
1.594021037E1,1.728814393E-1,-1.968096644E-1,9.869496346E0
1.594986766E1,1.920240223E-1,-1.657029688E-1,9.883852959E0
1.595952490E1,1.896311939E-1,-1.609173268E-1,9.881460190E0
1.596918214E1,1.896311939E-1,-1.657029688E-1,9.869496346E0
1.597883938E1,2.039881349E-1,-1.609173268E-1,9.871889114E0
1.598849667E1,1.944168359E-1,-1.561316848E-1,9.874281883E0
1.599815391E1,1.992024779E-1,-1.393819153E-1,9.867103577E0
1.600781115E1,1.824527234E-1,-1.680957973E-1,9.881460190E0
1.601746844E1,1.776670814E-1,-1.537388563E-1,9.879067421E0
1.602712568E1,1.944168359E-1,-1.776670814E-1,9.881460190E0
1.603678292E1,2.063809484E-1,-1.633101404E-1,9.874281883E0
1.604644016E1,1.824527234E-1,-1.513460279E-1,9.876674652E0
1.605609745E1,2.039881349E-1,-1.561316848E-1,9.871889114E0
1.606575469E1,1.680957973E-1,-1.776670814E-1,9.874281883E0
1.607541193E1,1.752742529E-1,-1.752742529E-1,9.883852959E0
1.608506922E1,1.848455518E-1,-1.680957973E-1,9.881460190E0
1.609472646E1,1.776670814E-1,-1.585244983E-1,9.881460190E0
1.610438370E1,1.896311939E-1,-1.680957973E-1,9.881460190E0
1.611404094E1,1.848455518E-1,-1.728814393E-1,9.893424034E0
1.612369823E1,1.848455518E-1,-1.609173268E-1,9.895816803E0
1.613335547E1,1.920240223E-1,-1.441675574E-1,9.888638496E0
1.614301271E1,1.800599098E-1,-1.633101404E-1,9.876674652E0
1.615267000E1,1.848455518E-1,-1.680957973E-1,9.888638496E0
1.616232724E1,1.728814393E-1,-1.513460279E-1,9.876674652E0
1.617198448E1,1.896311939E-1,-1.609173268E-1,9.886245728E0
1.618164177E1,2.015953064E-1,-1.441675574E-1,9.871889114E0
1.619129901E1,2.015953064E-1,-1.513460279E-1,9.876674652E0
1.620095625E1,1.968096644E-1,-1.824527234E-1,9.876674652E0
1.621061349E1,1.800599098E-1,-1.633101404E-1,9.859925270E0
1.622027078E1,1.872383654E-1,-1.417747438E-1,9.874281883E0
1.622992802E1,1.824527234E-1,-1.680957973E-1,9.881460190E0
1.623958526E1,1.848455518E-1,-1.776670814E-1,9.871889114E0
1.624924256E1,1.800599098E-1,-1.680957973E-1,9.879067421E0
1.625889979E1,1.585244983E-1,-1.585244983E-1,9.876674652E0
1.626855703E1,1.992024779E-1,-1.800599098E-1,9.881460190E0
1.627821427E1,2.135594189E-1,-1.489532143E-1,9.876674652E0
1.628787156E1,2.063809484E-1,-1.585244983E-1,9.871889114E0
1.629752881E1,1.657029688E-1,-1.585244983E-1,9.881460190E0
1.630718604E1,1.752742529E-1,-1.465603858E-1,9.883852959E0
1.631684334E1,1.920240223E-1,-1.585244983E-1,9.879067421E0
1.632650058E1,1.824527234E-1,-1.680957973E-1,9.869496346E0
1.633615782E1,1.896311939E-1,-1.417747438E-1,9.879067421E0
1.634581506E1,2.063809484E-1,-1.369891018E-1,9.869496346E0
1.635547235E1,1.896311939E-1,-1.728814393E-1,9.864710808E0
1.636512959E1,1.872383654E-1,-1.369891018E-1,9.869496346E0
1.637478682E1,1.848455518E-1,-1.585244983E-1,9.879067421E0
1.638444412E1,1.704886109E-1,-1.824527234E-1,9.871889114E0
1.639410136E1,1.824527234E-1,-1.561316848E-1,9.869496346E0
1.640375860E1,1.992024779E-1,-1.585244983E-1,9.876674652E0
1.641341589E1,2.039881349E-1,-1.728814393E-1,9.871889114E0
1.642307313E1,1.968096644E-1,-1.537388563E-1,9.886245728E0
1.643273037E1,1.704886109E-1,-1.728814393E-1,9.881460190E0
1.644238761E1,1.872383654E-1,-1.441675574E-1,9.867103577E0
1.645204490E1,1.752742529E-1,-1.944168359E-1,9.876674652E0
1.646170214E1,2.039881349E-1,-1.752742529E-1,9.883852959E0
1.647135938E1,1.872383654E-1,-1.800599098E-1,9.883852959E0
1.648101667E1,2.159522474E-1,-1.393819153E-1,9.874281883E0
1.649067391E1,1.944168359E-1,-1.489532143E-1,9.895816803E0
1.650033115E1,1.872383654E-1,-1.465603858E-1,9.871889114E0
1.650998844E1,1.633101404E-1,-1.752742529E-1,9.876674652E0
1.651964568E1,1.944168359E-1,-1.417747438E-1,9.893424034E0
1.652930292E1,1.728814393E-1,-1.680957973E-1,9.862318039E0
1.653896016E1,1.944168359E-1,-1.657029688E-1,9.867103577E0
1.654861745E1,1.561316848E-1,-1.537388563E-1,9.874281883E0
1.655827469E1,1.704886109E-1,-1.848455518E-1,9.891031265E0
1.656793193E1,1.704886109E-1,-1.848455518E-1,9.883852959E0
1.657758922E1,1.728814393E-1,-1.489532143E-1,9.871889114E0
1.658724646E1,1.585244983E-1,-1.537388563E-1,9.883852959E0
1.659690370E1,1.944168359E-1,-1.704886109E-1,9.864710808E0
1.660656094E1,1.872383654E-1,-1.585244983E-1,9.876674652E0
1.661621823E1,1.824527234E-1,-1.585244983E-1,9.879067421E0
1.662587547E1,1.992024779E-1,-1.776670814E-1,9.888638496E0
1.663553271E1,1.848455518E-1,-1.537388563E-1,9.879067421E0
1.664519000E1,1.752742529E-1,-1.633101404E-1,9.891031265E0
1.665484724E1,1.728814393E-1,-1.513460279E-1,9.871889114E0
1.666450448E1,1.992024779E-1,-1.513460279E-1,9.876674652E0
1.667416177E1,1.992024779E-1,-1.489532143E-1,9.881460190E0
1.668381901E1,1.800599098E-1,-1.609173268E-1,9.876674652E0
1.669347625E1,1.800599098E-1,-1.585244983E-1,9.895816803E0
1.670313349E1,1.920240223E-1,-1.728814393E-1,9.867103577E0
1.671279078E1,1.896311939E-1,-1.561316848E-1,9.869496346E0
1.672244802E1,2.087737769E-1,-1.704886109E-1,9.883852959E0
1.673210526E1,1.992024779E-1,-1.369891018E-1,9.876674652E0
1.674176256E1,2.039881349E-1,-1.657029688E-1,9.881460190E0
1.675141979E1,1.992024779E-1,-1.561316848E-1,9.874281883E0
1.676107703E1,1.896311939E-1,-1.680957973E-1,9.886245728E0
1.677073432E1,1.776670814E-1,-1.513460279E-1,9.881460190E0
1.678039157E1,1.776670814E-1,-1.417747438E-1,9.874281883E0
1.679004880E1,2.087737769E-1,-1.417747438E-1,9.859925270E0
1.679970604E1,2.039881349E-1,-1.513460279E-1,9.867103577E0
1.680936334E1,2.039881349E-1,-1.728814393E-1,9.891031265E0
1.681902058E1,2.015953064E-1,-1.824527234E-1,9.874281883E0
1.682867782E1,1.872383654E-1,-1.800599098E-1,9.879067421E0
1.683833511E1,1.992024779E-1,-1.537388563E-1,9.879067421E0
1.684799235E1,1.992024779E-1,-1.800599098E-1,9.874281883E0
1.685764959E1,2.015953064E-1,-1.728814393E-1,9.876674652E0
1.686730682E1,1.872383654E-1,-1.633101404E-1,9.883852959E0
1.687696412E1,1.992024779E-1,-1.848455518E-1,9.876674652E0
1.688662136E1,1.848455518E-1,-1.609173268E-1,9.879067421E0
1.689627860E1,1.920240223E-1,-1.657029688E-1,9.874281883E0
1.690593589E1,1.848455518E-1,-1.561316848E-1,9.881460190E0
1.691559313E1,1.776670814E-1,-1.489532143E-1,9.876674652E0
1.692525037E1,1.848455518E-1,-1.537388563E-1,9.879067421E0
1.693490766E1,1.848455518E-1,-1.657029688E-1,9.881460190E0
1.694456490E1,1.896311939E-1,-1.585244983E-1,9.876674652E0
1.695422214E1,1.848455518E-1,-1.585244983E-1,9.869496346E0
1.696387943E1,1.920240223E-1,-1.609173268E-1,9.869496346E0
1.697353667E1,1.992024779E-1,-1.704886109E-1,9.876674652E0
1.698319391E1,1.824527234E-1,-1.848455518E-1,9.881460190E0
1.699285120E1,1.896311939E-1,-1.489532143E-1,9.862318039E0
1.700250844E1,1.728814393E-1,-1.633101404E-1,9.891031265E0
1.701216568E1,1.920240223E-1,-1.633101404E-1,9.876674652E0
1.702182292E1,1.848455518E-1,-1.800599098E-1,9.874281883E0
1.703148021E1,1.800599098E-1,-1.752742529E-1,9.876674652E0
1.704113745E1,2.135594189E-1,-1.728814393E-1,9.879067421E0
1.705079469E1,1.920240223E-1,-1.800599098E-1,9.881460190E0
1.706045198E1,1.920240223E-1,-1.465603858E-1,9.876674652E0
1.707010922E1,1.944168359E-1,-1.585244983E-1,9.876674652E0
1.707976646E1,2.111666054E-1,-1.704886109E-1,9.871889114E0
1.708942375E1,1.824527234E-1,-1.776670814E-1,9.888638496E0
1.709908099E1,2.039881349E-1,-1.657029688E-1,9.876674652E0
1.710873823E1,1.920240223E-1,-1.704886109E-1,9.891031265E0
1.711839547E1,2.015953064E-1,-1.513460279E-1,9.879067421E0
1.712805276E1,2.111666054E-1,-1.609173268E-1,9.888638496E0
1.713771000E1,1.896311939E-1,-1.274178028E-1,9.871889114E0
1.714736724E1,1.920240223E-1,-1.633101404E-1,9.883852959E0
1.715702453E1,1.848455518E-1,-1.752742529E-1,9.895816803E0
1.716668177E1,1.728814393E-1,-1.728814393E-1,9.879067421E0
1.717633901E1,1.848455518E-1,-1.704886109E-1,9.876674652E0
1.718599630E1,1.920240223E-1,-1.609173268E-1,9.883852959E0
1.719565354E1,1.920240223E-1,-1.752742529E-1,9.876674652E0
1.720531078E1,1.944168359E-1,-1.633101404E-1,9.876674652E0
1.721496808E1,1.872383654E-1,-1.657029688E-1,9.871889114E0
1.722462532E1,1.968096644E-1,-1.680957973E-1,9.881460190E0
1.723428256E1,1.872383654E-1,-1.561316848E-1,9.857531548E0
1.724393979E1,2.015953064E-1,-1.465603858E-1,9.879067421E0
1.725359709E1,1.585244983E-1,-1.633101404E-1,9.881460190E0
1.726325433E1,1.872383654E-1,-1.657029688E-1,9.881460190E0
1.727291156E1,1.944168359E-1,-1.561316848E-1,9.874281883E0
1.728256886E1,1.920240223E-1,-1.489532143E-1,9.888638496E0
1.729222610E1,1.872383654E-1,-1.537388563E-1,9.876674652E0
1.730188334E1,1.800599098E-1,-1.537388563E-1,9.869496346E0
1.731154058E1,1.800599098E-1,-1.417747438E-1,9.876674652E0
1.732119787E1,1.944168359E-1,-1.776670814E-1,9.876674652E0
1.733085511E1,1.920240223E-1,-1.920240223E-1,9.886245728E0
1.734051235E1,1.776670814E-1,-1.633101404E-1,9.888638496E0
1.735016964E1,1.824527234E-1,-1.369891018E-1,9.883852959E0
1.735982688E1,1.848455518E-1,-1.944168359E-1,9.879067421E0
1.736948412E1,1.896311939E-1,-1.202393398E-1,9.869496346E0
1.737914141E1,1.704886109E-1,-1.728814393E-1,9.874281883E0
1.738879865E1,1.992024779E-1,-1.848455518E-1,9.876674652E0
1.739845589E1,2.111666054E-1,-1.633101404E-1,9.876674652E0
1.740811318E1,1.944168359E-1,-1.657029688E-1,9.883852959E0
1.741777042E1,1.800599098E-1,-1.537388563E-1,9.879067421E0
1.742742766E1,2.111666054E-1,-1.585244983E-1,9.881460190E0
1.743708495E1,1.920240223E-1,-1.609173268E-1,9.867103577E0
1.744674219E1,1.776670814E-1,-1.202393398E-1,9.883852959E0
1.745639943E1,1.800599098E-1,-1.752742529E-1,9.891031265E0
1.746605672E1,1.992024779E-1,-1.585244983E-1,9.876674652E0
1.747571396E1,2.159522474E-1,-1.633101404E-1,9.893424034E0
1.748537120E1,2.063809484E-1,-1.800599098E-1,9.883852959E0
1.749502844E1,2.015953064E-1,-1.585244983E-1,9.876674652E0
1.750468573E1,1.800599098E-1,-1.585244983E-1,9.883852959E0
1.751434297E1,1.968096644E-1,-1.561316848E-1,9.867103577E0
1.752400021E1,2.063809484E-1,-1.561316848E-1,9.888638496E0
1.753365750E1,1.896311939E-1,-1.609173268E-1,9.879067421E0
1.754331474E1,1.848455518E-1,-1.848455518E-1,9.874281883E0
1.755297198E1,1.824527234E-1,-1.657029688E-1,9.879067421E0
1.756262927E1,1.944168359E-1,-1.585244983E-1,9.874281883E0
1.757228651E1,1.968096644E-1,-1.393819153E-1,9.886245728E0
1.758194375E1,1.824527234E-1,-1.561316848E-1,9.879067421E0
1.759160104E1,2.015953064E-1,-1.513460279E-1,9.869496346E0
1.760125828E1,1.896311939E-1,-1.561316848E-1,9.886245728E0
1.761091552E1,2.087737769E-1,-1.537388563E-1,9.876674652E0
1.762057276E1,1.992024779E-1,-1.609173268E-1,9.883852959E0
1.763023006E1,1.992024779E-1,-1.585244983E-1,9.886245728E0
1.763988729E1,2.015953064E-1,-1.609173268E-1,9.874281883E0
1.764954453E1,1.752742529E-1,-1.489532143E-1,9.869496346E0
1.765920182E1,1.872383654E-1,-1.633101404E-1,9.869496346E0
1.766885906E1,1.896311939E-1,-1.776670814E-1,9.883852959E0
1.767851631E1,1.824527234E-1,-1.680957973E-1,9.881460190E0
1.768817360E1,1.704886109E-1,-1.728814393E-1,9.886245728E0
1.769783084E1,1.896311939E-1,-1.776670814E-1,9.874281883E0
1.770748808E1,1.848455518E-1,-1.585244983E-1,9.867103577E0
1.771714537E1,1.992024779E-1,-1.561316848E-1,9.871889114E0
1.772680261E1,1.944168359E-1,-1.393819153E-1,9.871889114E0
1.773645985E1,1.704886109E-1,-1.609173268E-1,9.891031265E0
1.774611714E1,1.776670814E-1,-1.513460279E-1,9.881460190E0
1.775577438E1,1.824527234E-1,-1.465603858E-1,9.881460190E0
1.776543162E1,1.896311939E-1,-1.657029688E-1,9.874281883E0
1.777508886E1,1.872383654E-1,-1.513460279E-1,9.874281883E0
1.778474615E1,1.992024779E-1,-1.585244983E-1,9.881460190E0
1.779440339E1,1.704886109E-1,-1.633101404E-1,9.883852959E0
1.780406063E1,2.039881349E-1,-1.537388563E-1,9.879067421E0
1.781371792E1,1.944168359E-1,-1.489532143E-1,9.883852959E0
1.782337516E1,1.896311939E-1,-1.680957973E-1,9.886245728E0
1.783303240E1,1.872383654E-1,-1.776670814E-1,9.864710808E0
1.784268969E1,1.968096644E-1,-1.657029688E-1,9.876674652E0
1.785234693E1,1.752742529E-1,-1.872383654E-1,9.864710808E0
1.786200417E1,1.920240223E-1,-1.441675574E-1,9.864710808E0
1.787166146E1,1.872383654E-1,-1.657029688E-1,9.871889114E0
1.788131870E1,1.776670814E-1,-1.657029688E-1,9.871889114E0
1.789097594E1,1.848455518E-1,-1.657029688E-1,9.869496346E0
1.790063323E1,2.063809484E-1,-1.657029688E-1,9.874281883E0
1.791029047E1,1.776670814E-1,-1.465603858E-1,9.869496346E0
1.791994771E1,1.896311939E-1,-1.944168359E-1,9.869496346E0
1.792960495E1,1.944168359E-1,-1.561316848E-1,9.881460190E0
1.793926224E1,1.848455518E-1,-1.585244983E-1,9.879067421E0
1.794891948E1,1.824527234E-1,-1.441675574E-1,9.874281883E0
1.795857672E1,1.848455518E-1,-1.441675574E-1,9.879067421E0
1.796823401E1,1.896311939E-1,-1.585244983E-1,9.886245728E0
1.797789125E1,1.872383654E-1,-1.441675574E-1,9.874281883E0
1.798754849E1,1.968096644E-1,-1.585244983E-1,9.883852959E0
1.799720578E1,1.776670814E-1,-1.585244983E-1,9.876674652E0
1.800686302E1,1.968096644E-1,-1.680957973E-1,9.876674652E0
1.801652026E1,1.609173268E-1,-1.489532143E-1,9.864710808E0
1.802617756E1,1.776670814E-1,-1.513460279E-1,9.881460190E0
1.803583479E1,1.872383654E-1,-1.776670814E-1,9.883852959E0
1.804549203E1,1.968096644E-1,-1.489532143E-1,9.876674652E0
1.805514933E1,1.920240223E-1,-1.561316848E-1,9.874281883E0
1.806480656E1,1.944168359E-1,-1.776670814E-1,9.881460190E0
1.807446380E1,1.896311939E-1,-1.585244983E-1,9.886245728E0
1.808412110E1,1.920240223E-1,-1.513460279E-1,9.886245728E0
1.809377834E1,1.800599098E-1,-1.537388563E-1,9.886245728E0
1.810343558E1,1.776670814E-1,-1.704886109E-1,9.876674652E0
1.811309282E1,1.872383654E-1,-1.465603858E-1,9.871889114E0
1.812275011E1,1.896311939E-1,-1.585244983E-1,9.871889114E0
1.813240735E1,1.992024779E-1,-1.657029688E-1,9.886245728E0
1.814206459E1,2.039881349E-1,-1.800599098E-1,9.871889114E0
1.815172188E1,1.872383654E-1,-1.657029688E-1,9.879067421E0
1.816137912E1,1.944168359E-1,-1.728814393E-1,9.879067421E0
1.817103636E1,1.896311939E-1,-1.561316848E-1,9.879067421E0
1.818069365E1,1.680957973E-1,-1.728814393E-1,9.867103577E0
1.819035089E1,1.896311939E-1,-1.513460279E-1,9.876674652E0
1.820000813E1,1.896311939E-1,-1.585244983E-1,9.886245728E0
1.820966542E1,1.872383654E-1,-1.369891018E-1,9.881460190E0
1.821932266E1,2.039881349E-1,-1.609173268E-1,9.876674652E0
1.822897990E1,1.872383654E-1,-1.369891018E-1,9.874281883E0
1.823863719E1,1.800599098E-1,-1.537388563E-1,9.883852959E0
1.824829443E1,1.896311939E-1,-1.393819153E-1,9.881460190E0
1.825795167E1,1.824527234E-1,-1.728814393E-1,9.867103577E0
1.826760896E1,1.896311939E-1,-1.537388563E-1,9.891031265E0
1.827726620E1,1.968096644E-1,-1.585244983E-1,9.879067421E0
1.828692344E1,2.111666054E-1,-1.609173268E-1,9.881460190E0
1.829658073E1,1.944168359E-1,-1.465603858E-1,9.876674652E0
1.830623797E1,1.968096644E-1,-1.680957973E-1,9.871889114E0
1.831589521E1,1.944168359E-1,-1.657029688E-1,9.874281883E0
1.832555250E1,1.872383654E-1,-1.489532143E-1,9.864710808E0
1.833520974E1,1.896311939E-1,-1.752742529E-1,9.871889114E0
1.834486698E1,1.920240223E-1,-1.728814393E-1,9.879067421E0
1.835452422E1,1.968096644E-1,-1.776670814E-1,9.871889114E0
1.836418151E1,1.824527234E-1,-1.369891018E-1,9.859925270E0
1.837383875E1,2.159522474E-1,-1.776670814E-1,9.881460190E0
1.838349599E1,1.776670814E-1,-1.609173268E-1,9.883852959E0
1.839315328E1,1.776670814E-1,-1.633101404E-1,9.881460190E0
1.840281052E1,1.896311939E-1,-1.585244983E-1,9.876674652E0
1.841246776E1,1.800599098E-1,-1.657029688E-1,9.888638496E0
1.842212506E1,1.800599098E-1,-1.896311939E-1,9.869496346E0
1.843178229E1,1.920240223E-1,-1.776670814E-1,9.874281883E0
1.844143953E1,1.920240223E-1,-1.537388563E-1,9.883852959E0
1.845109682E1,1.776670814E-1,-1.465603858E-1,9.871889114E0
1.846075406E1,1.896311939E-1,-1.752742529E-1,9.891031265E0
1.847041131E1,1.896311939E-1,-1.489532143E-1,9.886245728E0
1.848006860E1,1.728814393E-1,-1.393819153E-1,9.876674652E0
1.848972584E1,1.680957973E-1,-1.513460279E-1,9.881460190E0
1.849938308E1,1.872383654E-1,-1.633101404E-1,9.867103577E0
1.850904037E1,1.920240223E-1,-1.561316848E-1,9.879067421E0
1.851869761E1,1.944168359E-1,-1.465603858E-1,9.883852959E0
1.852835485E1,1.896311939E-1,-1.680957973E-1,9.888638496E0
