"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.836315047E1,-1.597209126E-1,9.032905847E-2,9.867103577E0,9.868809609E0
2.836556479E1,-2.003988922E-1,7.597211748E-2,9.881460190E0,9.883784041E0
2.836797911E1,-1.668993831E-1,4.247260094E-2,9.891031265E0,9.892530456E0
2.837039349E1,-1.788634956E-1,7.118647546E-2,9.869496346E0,9.871373652E0
2.837280781E1,-1.692921966E-1,1.046859920E-1,9.905388832E0,9.907388502E0
2.837522218E1,-1.932204217E-1,5.682953820E-2,9.902996063E0,9.905043905E0
2.837763651E1,-1.788634956E-1,1.022931710E-1,9.881460190E0,9.883608224E0
2.838005088E1,-1.525424421E-1,5.204389244E-2,9.876674652E0,9.877989671E0
2.838246521E1,-2.051845491E-1,8.554340899E-2,9.898209572E0,9.900705586E0
2.838487958E1,-2.099701911E-1,4.965107143E-2,9.862318039E0,9.864677887E0
2.838729390E1,-1.812563092E-1,8.554340899E-2,9.886245728E0,9.888277206E0
2.838970828E1,-1.956132501E-1,7.597211748E-2,9.874281883E0,9.876511480E0
2.839212260E1,-1.573280841E-1,7.357929647E-2,9.857531548E0,9.859061530E0
2.839453698E1,-1.668993831E-1,5.922235921E-2,9.881460190E0,9.883047009E0
2.839695130E1,-1.645065546E-1,6.879365444E-2,9.891031265E0,9.892638398E0
2.839936567E1,-1.621137410E-1,2.093719877E-2,9.867103577E0,9.868457439E0
2.840178000E1,-1.525424421E-1,5.922235921E-2,9.876674652E0,9.878030101E0
2.840419437E1,-1.238285750E-1,8.315058798E-2,9.879067421E0,9.880193351E0
2.840660870E1,-1.980060786E-1,6.161518395E-2,9.886245728E0,9.888420370E0
2.840902307E1,-1.836491376E-1,8.793623000E-2,9.888638496E0,9.890734609E0
2.841143739E1,-1.740778536E-1,8.554340899E-2,9.905388832E0,9.907287656E0
2.841385177E1,-1.573280841E-1,5.204389244E-2,9.886245728E0,9.887634463E0
2.841626609E1,-1.501496136E-1,4.486542568E-2,9.862318039E0,9.863562993E0
2.841868047E1,-1.597209126E-1,1.238285750E-1,9.886245728E0,9.888311224E0
2.842109479E1,-1.668993831E-1,2.811566554E-2,9.879067421E0,9.880517142E0
2.842350916E1,-1.764706671E-1,7.118647546E-2,9.893424034E0,9.895253839E0
2.842592349E1,-1.956132501E-1,1.046859920E-1,9.847960472E0,9.850459338E0
2.842833786E1,-1.980060786E-1,9.511470050E-2,9.859925270E0,9.862371903E0
2.843075218E1,-2.027917206E-1,6.400800496E-2,9.871889114E0,9.874179267E0
2.843316656E1,-1.956132501E-1,5.682953820E-2,9.902996063E0,9.905090871E0
2.843558088E1,-1.932204217E-1,7.357929647E-2,9.883852959E0,9.886015241E0
2.843799526E1,-1.645065546E-1,1.094716340E-1,9.881460190E0,9.883435735E0
2.844040958E1,-1.357926875E-1,5.682953820E-2,9.888638496E0,9.889734100E0
2.844282396E1,-2.003988922E-1,4.965107143E-2,9.914959908E0,9.917109201E0
2.844523828E1,-1.692921966E-1,3.290131316E-2,9.898209572E0,9.899711868E0
2.844765265E1,-1.860419661E-1,3.768695518E-2,9.876674652E0,9.878498575E0
2.845006698E1,-1.932204217E-1,8.075776696E-2,9.888638496E0,9.890855740E0
2.845248135E1,-1.764706671E-1,8.554340899E-2,9.881460190E0,9.883406045E0
2.845489567E1,-1.860419661E-1,9.272187948E-2,9.891031265E0,9.893215274E0
2.845731005E1,-2.147558331E-1,7.357929647E-2,9.886245728E0,9.888851731E0
2.845972437E1,-1.884347796E-1,5.204389244E-2,9.862318039E0,9.864255336E0
2.846213875E1,-1.812563092E-1,5.922235921E-2,9.891031265E0,9.892869181E0
2.846455307E1,-2.123630047E-1,9.032905847E-2,9.891031265E0,9.893723105E0
2.846696744E1,-2.027917206E-1,8.554340899E-2,9.881460190E0,9.883911050E0
2.846938177E1,-1.429711580E-1,8.315058798E-2,9.891031265E0,9.892413975E0
2.847179614E1,-1.501496136E-1,1.118644550E-1,9.886245728E0,9.888018666E0
2.847421047E1,-2.147558331E-1,9.750752151E-2,9.883852959E0,9.886666632E0
2.847662479E1,-1.740778536E-1,5.682953820E-2,9.888638496E0,9.890333867E0
2.847903916E1,-1.764706671E-1,1.375873014E-2,9.883852959E0,9.885437801E0
2.848145354E1,-1.788634956E-1,7.357929647E-2,9.902996063E0,9.904884507E0
2.848386786E1,-1.645065546E-1,7.118647546E-2,9.886245728E0,9.887870575E0
2.848628218E1,-1.884347796E-1,7.836493850E-2,9.869496346E0,9.871606092E0
2.848869656E1,-1.668993831E-1,4.247260094E-2,9.900602341E0,9.902100082E0
2.849111088E1,-1.262213886E-1,7.357929647E-2,9.886245728E0,9.887325237E0
2.849352526E1,-1.860419661E-1,6.640082598E-2,9.874281883E0,9.876257560E0
2.849593958E1,-1.956132501E-1,8.075776696E-2,9.864710808E0,9.866980576E0
2.849835396E1,-2.413759828E-1,6.161518395E-2,9.888638496E0,9.891775882E0
2.850076828E1,-1.716850251E-1,2.811566554E-2,9.900602341E0,9.902130728E0
2.850318265E1,-1.692921966E-1,8.075776696E-2,9.883852959E0,9.885632553E0
2.850559698E1,-1.932204217E-1,4.486542568E-2,9.883852959E0,9.885843229E0
2.850801135E1,-1.740778536E-1,8.075776696E-2,9.879067421E0,9.880931030E0
2.851042567E1,-2.027917206E-1,6.879365444E-2,9.857531548E0,9.859857264E0
2.851284005E1,-1.692921966E-1,8.554340899E-2,9.879067421E0,9.880888150E0
2.851525437E1,-1.549352705E-1,5.204389244E-2,9.871889114E0,9.873242030E0
2.851766875E1,-1.549352705E-1,9.750752151E-2,9.891031265E0,9.892725213E0
2.852008307E1,-1.788634956E-1,7.836493850E-2,9.883852959E0,9.885781837E0
2.852249745E1,-1.668993831E-1,4.965107143E-2,9.869496346E0,9.871032304E0
2.852491177E1,-1.788634956E-1,7.357929647E-2,9.874281883E0,9.876175817E0
2.852732614E1,-1.668993831E-1,8.793623000E-2,9.886245728E0,9.888045447E0
2.852974047E1,-1.333998591E-1,7.357929647E-2,9.900602341E0,9.901774394E0
2.853215484E1,-1.764706671E-1,1.118644550E-1,9.891031265E0,9.893237844E0
2.853456916E1,-1.980060786E-1,1.142572835E-1,9.893424034E0,9.896064887E0
2.853698354E1,-1.716850251E-1,6.161518395E-2,9.871889114E0,9.873574169E0
2.853939786E1,-1.764706671E-1,1.046859920E-1,9.859925270E0,9.862059997E0
2.854181224E1,-1.645065546E-1,9.750752151E-2,9.898209572E0,9.900056709E0
2.854422656E1,-1.668993831E-1,3.529413417E-2,9.912567139E0,9.914034918E0
2.854664093E1,-1.429711580E-1,4.725824669E-2,9.893424034E0,9.894569885E0
2.854905526E1,-1.860419661E-1,7.118647546E-2,9.857531548E0,9.859543972E0
2.855146963E1,-1.645065546E-1,8.554340899E-2,9.883852959E0,9.885592010E0
2.855388396E1,-1.692921966E-1,5.922235921E-2,9.888638496E0,9.890264832E0
2.855629833E1,-1.980060786E-1,4.007977992E-2,9.883852959E0,9.885917363E0
2.855871265E1,-1.860419661E-1,4.965107143E-2,9.893424034E0,9.895297669E0
2.856112703E1,-2.051845491E-1,1.046859920E-1,9.843174934E0,9.845869827E0
2.856354135E1,-1.980060786E-1,6.879365444E-2,9.879067421E0,9.881291013E0
2.856595573E1,-1.645065546E-1,4.965107143E-2,9.874281883E0,9.875776949E0
2.856837005E1,-1.908276081E-1,2.333002165E-2,9.879067421E0,9.880937839E0
2.857078442E1,-1.645065546E-1,3.050848842E-2,9.886245728E0,9.887661390E0
2.857319875E1,-1.980060786E-1,8.315058798E-2,9.879067421E0,9.881401395E0
2.857561312E1,-1.884347796E-1,9.990034252E-2,9.874281883E0,9.876584959E0
2.857802744E1,-1.549352705E-1,6.400800496E-2,9.871889114E0,9.873312344E0
2.858044182E1,-1.573280841E-1,7.836493850E-2,9.871889114E0,9.873453695E0
2.858285614E1,-1.621137410E-1,8.793623000E-2,9.857531548E0,9.859256658E0
2.858527052E1,-1.573280841E-1,1.375873014E-2,9.883852959E0,9.885114604E0
2.858768484E1,-1.812563092E-1,5.682953820E-2,9.886245728E0,9.888070491E0
2.859009916E1,-1.908276081E-1,6.400800496E-2,9.859925270E0,9.861979443E0
2.859251354E1,-1.692921966E-1,6.640082598E-2,9.888638496E0,9.890310421E0
2.859492786E1,-1.549352705E-1,4.965107143E-2,9.891031265E0,9.892369264E0
2.859734224E1,-2.099701911E-1,8.315058798E-2,9.888638496E0,9.891216953E0
2.859975661E1,-1.764706671E-1,7.597211748E-2,9.888638496E0,9.890504789E0
2.860217093E1,-1.716850251E-1,6.879365444E-2,9.893424034E0,9.895152724E0
2.860458526E1,-1.692921966E-1,8.554340899E-2,9.886245728E0,9.888065135E0
2.860699963E1,-1.764706671E-1,6.879365444E-2,9.910174370E0,9.911984186E0
2.860941396E1,-1.692921966E-1,8.793623000E-2,9.859925270E0,9.861770579E0
2.861182833E1,-1.477568001E-1,5.682953820E-2,9.879067421E0,9.880335762E0
2.861424265E1,-1.501496136E-1,8.793623000E-2,9.898209572E0,9.899738906E0
2.861665703E1,-1.477568001E-1,7.357929647E-2,9.874281883E0,9.875661431E0
2.861907135E1,-1.645065546E-1,9.990034252E-2,9.883852959E0,9.885726670E0
2.862148573E1,-2.027917206E-1,8.075776696E-2,9.886245728E0,9.888655161E0
2.862390005E1,-1.381855011E-1,4.965107143E-2,9.881460190E0,9.882551085E0
2.862631442E1,-1.645065546E-1,6.161518395E-2,9.881460190E0,9.883021518E0
2.862872875E1,-1.980060786E-1,7.836493850E-2,9.900602341E0,9.902892213E0
2.863114312E1,-1.716850251E-1,5.204389244E-2,9.874281883E0,9.875911453E0
2.863355744E1,-1.716850251E-1,6.400800496E-2,9.871889114E0,9.873589391E0
2.863597182E1,-1.764706671E-1,7.357929647E-2,9.855138779E0,9.856993261E0
2.863838614E1,-1.740778536E-1,7.118647546E-2,9.883852959E0,9.885642110E0
2.864080052E1,-1.908276081E-1,7.357929647E-2,9.893424034E0,9.895537793E0
2.864321484E1,-1.525424421E-1,5.682953820E-2,9.888638496E0,9.889978266E0
2.864562922E1,-1.573280841E-1,6.400800496E-2,9.874281883E0,9.875742598E0
2.864804354E1,-1.788634956E-1,4.486542568E-2,9.883852959E0,9.885573042E0
2.865045791E1,-2.051845491E-1,5.922235921E-2,9.893424034E0,9.895728730E0
2.865287224E1,-1.860419661E-1,5.443671346E-2,9.912567139E0,9.914462277E0
2.865528661E1,-1.764706671E-1,7.357929647E-2,9.886245728E0,9.888094376E0
2.865770093E1,-1.549352705E-1,5.682953820E-2,9.900602341E0,9.901977643E0
2.866011531E1,-1.645065546E-1,1.046859920E-1,9.893424034E0,9.895345405E0
2.866252963E1,-1.788634956E-1,8.315058798E-2,9.902996063E0,9.904960232E0
2.866494401E1,-1.501496136E-1,1.310070455E-1,9.912567139E0,9.914569836E0
2.866735833E1,-1.597209126E-1,4.486542568E-2,9.881460190E0,9.882852784E0
2.866977271E1,-1.956132501E-1,5.922235921E-2,9.867103577E0,9.869220072E0
2.867218703E1,-1.908276081E-1,9.511470050E-2,9.881460190E0,9.883760290E0
2.867460135E1,-1.860419661E-1,5.204389244E-2,9.874281883E0,9.876171469E0
2.867701573E1,-1.621137410E-1,4.965107143E-2,9.891031265E0,9.892484298E0
2.867943010E1,-1.860419661E-1,7.836493850E-2,9.881460190E0,9.883522052E0
2.868184442E1,-1.788634956E-1,8.315058798E-2,9.869496346E0,9.871467180E0
2.868425880E1,-1.884347796E-1,6.400800496E-2,9.869496346E0,9.871502561E0
2.868667312E1,-1.381855011E-1,6.400800496E-2,9.874281883E0,9.875456190E0
2.868908750E1,-1.333998591E-1,4.486542568E-2,9.895816803E0,9.896817601E0
2.869150182E1,-1.812563092E-1,8.554340899E-2,9.888638496E0,9.890669484E0
2.869391614E1,-1.716850251E-1,9.990034252E-2,9.886245728E0,9.888241017E0
2.869633052E1,-1.932204217E-1,7.357929647E-2,9.910174370E0,9.912330911E0
2.869874489E1,-2.051845491E-1,8.554340899E-2,9.902996063E0,9.905490871E0
2.870115922E1,-1.860419661E-1,8.315058798E-2,9.886245728E0,9.888345677E0
2.870357359E1,-1.716850251E-1,7.597211748E-2,9.886245728E0,9.888028221E0
2.870598791E1,-1.884347796E-1,1.190429255E-1,9.895816803E0,9.898326580E0
2.870840224E1,-1.573280841E-1,4.486542568E-2,9.881460190E0,9.882814403E0
2.871081661E1,-1.788634956E-1,6.879365444E-2,9.881460190E0,9.883318279E0
2.871323093E1,-1.884347796E-1,8.315058798E-2,9.876674652E0,9.878821988E0
2.871564531E1,-1.645065546E-1,5.204389244E-2,9.929316521E0,9.930815553E0
2.871805963E1,-1.190429255E-1,4.965107143E-2,9.900602341E0,9.901442479E0
2.872047401E1,-1.692921966E-1,7.118647546E-2,9.891031265E0,9.892736065E0
2.872288833E1,-2.171486616E-1,6.161518395E-2,9.876674652E0,9.879253623E0
2.872530270E1,-2.219343036E-1,6.161518395E-2,9.874281883E0,9.876967853E0
2.872771703E1,-2.075773627E-1,9.032905847E-2,9.895816803E0,9.898405826E0
2.873013140E1,-1.860419661E-1,6.879365444E-2,9.867103577E0,9.869097080E0
2.873254573E1,-2.027917206E-1,5.922235921E-2,9.871889114E0,9.874149404E0
2.873496010E1,-1.621137410E-1,6.161518395E-2,9.895816803E0,9.897336384E0
2.873737442E1,-1.597209126E-1,1.094716340E-1,9.905388832E0,9.907281298E0
2.873978880E1,-1.501496136E-1,8.554340899E-2,9.898209572E0,9.899717941E0
2.874220312E1,-1.501496136E-1,1.357926875E-1,9.881460190E0,9.883533783E0
2.874461750E1,-2.051845491E-1,9.750752151E-2,9.888638496E0,9.891247633E0
2.874703182E1,-1.621137410E-1,7.118647546E-2,9.869496346E0,9.871084363E0
2.874944620E1,-1.836491376E-1,9.032905847E-2,9.871889114E0,9.874010382E0
2.875186052E1,-1.788634956E-1,7.357929647E-2,9.881460190E0,9.883352748E0
2.875427489E1,-1.860419661E-1,8.315058798E-2,9.881460190E0,9.883561156E0
2.875668922E1,-1.645065546E-1,9.511470050E-2,9.864710808E0,9.866540860E0
2.875910359E1,-1.764706671E-1,7.836493850E-2,9.855138779E0,9.857030146E0
2.876151791E1,-1.692921966E-1,8.075776696E-2,9.876674652E0,9.878455540E0
2.876393229E1,-1.884347796E-1,8.075776696E-2,9.893424034E0,9.895547918E0
2.876634661E1,-1.860419661E-1,9.750752151E-2,9.879067421E0,9.881300139E0
2.876876099E1,-1.884347796E-1,4.007977992E-2,9.876674652E0,9.878553347E0
2.877117531E1,-1.836491376E-1,6.879365444E-2,9.886245728E0,9.888190641E0
2.877358968E1,-1.716850251E-1,4.247260094E-2,9.893424034E0,9.895004739E0
2.877600401E1,-1.812563092E-1,7.597211748E-2,9.881460190E0,9.883414445E0
2.877841838E1,-1.573280841E-1,8.554340899E-2,9.891031265E0,9.892652288E0
2.878083270E1,-1.381855011E-1,8.793623000E-2,9.886245728E0,9.887602470E0
2.878324708E1,-1.621137410E-1,6.161518395E-2,9.876674652E0,9.878197178E0
2.878566140E1,-2.270190418E-1,5.682953820E-2,9.888638496E0,9.891407309E0
2.878807578E1,-1.980060786E-1,1.142572835E-1,9.905388832E0,9.908026496E0
2.879049010E1,-1.788634956E-1,3.768695518E-2,9.862318039E0,9.864011839E0
2.879290448E1,-1.716850251E-1,6.161518395E-2,9.867103577E0,9.868789448E0
2.879531880E1,-1.740778536E-1,9.032905847E-2,9.867103577E0,9.869052408E0
2.879773317E1,-1.836491376E-1,1.615155302E-2,9.876674652E0,9.878395116E0
2.880014750E1,-1.597209126E-1,8.793623000E-2,9.876674652E0,9.878357441E0
2.880256187E1,-1.645065546E-1,1.094716340E-1,9.857531548E0,9.859511887E0
2.880497620E1,-1.740778536E-1,8.075776696E-2,9.888638496E0,9.890500302E0
2.880739052E1,-1.836491376E-1,6.400800496E-2,9.891031265E0,9.892943117E0
2.880980489E1,-2.147558331E-1,2.333002165E-2,9.881460190E0,9.883821115E0
2.881221922E1,-1.549352705E-1,6.640082598E-2,9.874281883E0,9.875720567E0
2.881463359E1,-1.980060786E-1,6.640082598E-2,9.876674652E0,9.878882409E0
2.881704791E1,-2.147558331E-1,5.443671346E-2,9.869496346E0,9.871982655E0
2.881946229E1,-1.980060786E-1,4.965107143E-2,9.879067421E0,9.881176283E0
2.882187661E1,-1.405783296E-1,5.922235921E-2,9.883852959E0,9.885030039E0
2.882429099E1,-1.764706671E-1,3.768695518E-2,9.895816803E0,9.897461917E0
2.882670531E1,-1.884347796E-1,8.554340899E-2,9.888638496E0,9.890803640E0
2.882911968E1,-1.908276081E-1,7.836493850E-2,9.893424034E0,9.895574534E0
2.883153401E1,-1.477568001E-1,5.204389244E-2,9.902996063E0,9.904235037E0
2.883394838E1,-1.788634956E-1,6.161518395E-2,9.879067421E0,9.880878589E0
2.883636271E1,-1.668993831E-1,8.315058798E-2,9.891031265E0,9.892788733E0
2.883877708E1,-1.429711580E-1,4.725824669E-2,9.881460190E0,9.882607428E0
2.884119140E1,-1.525424421E-1,5.443671346E-2,9.888638496E0,9.889964806E0
2.884360578E1,-1.740778536E-1,3.768695518E-2,9.886245728E0,9.887850019E0
2.884602010E1,-1.645065546E-1,8.075776696E-2,9.871889114E0,9.873589971E0
2.884843448E1,-1.692921966E-1,9.990034252E-2,9.879067421E0,9.881022874E0
2.885084880E1,-1.453639716E-1,6.161518395E-2,9.876674652E0,9.877936490E0
2.885326317E1,-1.860419661E-1,9.032905847E-2,9.891031265E0,9.893193137E0
2.885567750E1,-1.692921966E-1,5.682953820E-2,9.876674652E0,9.878288902E0
2.885809187E1,-1.956132501E-1,8.075776696E-2,9.874281883E0,9.876549452E0
2.886050620E1,-1.668993831E-1,5.922235921E-2,9.876674652E0,9.878262240E0
2.886292057E1,-1.860419661E-1,7.357929647E-2,9.883852959E0,9.885877545E0
2.886533489E1,-1.214357466E-1,8.315058798E-2,9.886245728E0,9.887341162E0
2.886774927E1,-1.860419661E-1,9.750752151E-2,9.888638496E0,9.890869054E0
2.887016359E1,-1.668993831E-1,5.682953820E-2,9.881460190E0,9.883032960E0
2.887257797E1,-2.243271172E-1,9.511470050E-2,9.883852959E0,9.886855859E0
2.887499229E1,-1.645065546E-1,5.922235921E-2,9.888638496E0,9.890184073E0
2.887740666E1,-2.051845491E-1,5.922235921E-2,9.883852959E0,9.886159886E0
2.887982099E1,-2.003988922E-1,1.214357466E-1,9.905388832E0,9.908159984E0
2.888223536E1,-1.812563092E-1,8.554340899E-2,9.891031265E0,9.893061761E0
2.888464968E1,-2.099701911E-1,8.315058798E-2,9.907781601E0,9.910355077E0
2.888706406E1,-1.764706671E-1,5.922235921E-2,9.905388832E0,9.907137684E0
2.888947838E1,-1.740778536E-1,4.486542568E-2,9.886245728E0,9.887879985E0
2.889189276E1,-1.908276081E-1,7.836493850E-2,9.891031265E0,9.893182285E0
2.889430708E1,-1.597209126E-1,5.922235921E-2,9.910174370E0,9.911638316E0
2.889672140E1,-1.549352705E-1,7.118647546E-2,9.893424034E0,9.894893207E0
2.889913578E1,-1.645065546E-1,7.597211748E-2,9.900602341E0,9.902260392E0
2.890155010E1,-1.860419661E-1,8.793623000E-2,9.893424034E0,9.895563830E0
2.890396448E1,-1.860419661E-1,3.290131316E-2,9.867103577E0,9.868912154E0
2.890637880E1,-1.764706671E-1,7.118647546E-2,9.886245728E0,9.888076860E0
2.890879317E1,-1.501496136E-1,9.750752151E-2,9.867103577E0,9.868727659E0
2.891120750E1,-1.477568001E-1,8.315058798E-2,9.864710808E0,9.866167717E0
2.891362187E1,-2.027917206E-1,4.007977992E-2,9.881460190E0,9.883622127E0
2.891603620E1,-1.477568001E-1,5.443671346E-2,9.869496346E0,9.870752430E0
2.891845057E1,-1.597209126E-1,4.486542568E-2,9.895816803E0,9.897207378E0
2.892086489E1,-1.740778536E-1,4.725824669E-2,9.907781601E0,9.909423429E0
2.892327927E1,-1.621137410E-1,9.032905847E-2,9.874281883E0,9.876025664E0
2.892569359E1,-1.573280841E-1,6.161518395E-2,9.881460190E0,9.882904636E0
2.892810797E1,-1.668993831E-1,6.640082598E-2,9.883852959E0,9.885485005E0
2.893052229E1,-1.908276081E-1,8.075776696E-2,9.869496346E0,9.871671343E0
2.893293666E1,-1.740778536E-1,9.990034252E-2,9.867103577E0,9.869144652E0
2.893535099E1,-1.597209126E-1,6.879365444E-2,9.881460190E0,9.882990378E0
2.893776536E1,-1.932204217E-1,7.357929647E-2,9.907781601E0,9.909938663E0
2.894017968E1,-1.932204217E-1,6.161518395E-2,9.893424034E0,9.895502498E0
2.894259406E1,-1.477568001E-1,7.118647546E-2,9.886245728E0,9.887606089E0
2.894500838E1,-1.597209126E-1,9.750752151E-2,9.898209572E0,9.899978344E0
2.894742276E1,-1.692921966E-1,8.315058798E-2,9.891031265E0,9.892829391E0
2.894983708E1,-2.123630047E-1,7.597211748E-2,9.891031265E0,9.893602443E0
2.895225146E1,-2.075773627E-1,7.357929647E-2,9.874281883E0,9.876737568E0
2.895466578E1,-1.764706671E-1,5.922235921E-2,9.888638496E0,9.890390311E0
2.895708015E1,-1.860419661E-1,6.161518395E-2,9.895816803E0,9.897757233E0
2.895949448E1,-1.836491376E-1,7.357929647E-2,9.886245728E0,9.888225094E0
2.896190885E1,-1.477568001E-1,8.793623000E-2,9.895816803E0,9.897310496E0
2.896432317E1,-1.716850251E-1,4.486542568E-2,9.871889114E0,9.873483850E0
2.896673755E1,-2.075773627E-1,7.118647546E-2,9.886245728E0,9.888680926E0
2.896915187E1,-2.270190418E-1,7.118647546E-2,9.898209572E0,9.901068523E0
2.897156625E1,-1.333998591E-1,9.511470050E-2,9.862318039E0,9.863678798E0
2.897398057E1,-1.333998591E-1,9.750752151E-2,9.883852959E0,9.885234066E0
2.897639495E1,-1.645065546E-1,8.075776696E-2,9.888638496E0,9.890336472E0
2.897880927E1,-1.597209126E-1,6.161518395E-2,9.905388832E0,9.906868078E0
2.898122364E1,-1.668993831E-1,3.768695518E-2,9.886245728E0,9.887726245E0
2.898363797E1,-1.549352705E-1,6.400800496E-2,9.886245728E0,9.887666891E0
2.898605234E1,-1.525424421E-1,5.204389244E-2,9.869496346E0,9.870812321E0
2.898846666E1,-2.171486616E-1,6.161518395E-2,9.905388832E0,9.907960329E0
2.899088104E1,-1.549352705E-1,6.161518395E-2,9.881460190E0,9.882866834E0
2.899329536E1,-1.621137410E-1,9.990034252E-2,9.898209572E0,9.900041094E0
2.899570974E1,-1.668993831E-1,5.204389244E-2,9.891031265E0,9.892576179E0
2.899812406E1,-2.003988922E-1,4.965107143E-2,9.879067421E0,9.881224522E0
2.900053843E1,-1.764706671E-1,4.486542568E-2,9.876674652E0,9.878352949E0
2.900295276E1,-1.692921966E-1,7.357929647E-2,9.876674652E0,9.878399463E0
2.900536708E1,-1.740778536E-1,1.070788130E-1,9.886245728E0,9.888357981E0
2.900778146E1,-1.788634956E-1,1.070788130E-1,9.893424034E0,9.895620099E0
2.901019583E1,-1.453639716E-1,1.310070455E-1,9.871889114E0,9.873828448E0
2.901261015E1,-1.788634956E-1,6.879365444E-2,9.876674652E0,9.878533641E0
2.901502448E1,-2.147558331E-1,8.315058798E-2,9.881460190E0,9.884143340E0
2.901743885E1,-1.668993831E-1,6.640082598E-2,9.905388832E0,9.907017331E0
2.901985317E1,-2.003988922E-1,6.879365444E-2,9.886245728E0,9.888515908E0
2.902226755E1,-1.645065546E-1,9.990034252E-2,9.879067421E0,9.880942040E0
2.902468187E1,-1.932204217E-1,1.118644550E-1,9.869496346E0,9.872021369E0
2.902709625E1,-1.573280841E-1,1.094716340E-1,9.862318039E0,9.864180314E0
2.902951057E1,-2.027917206E-1,6.879365444E-2,9.879067421E0,9.881388068E0
2.903192494E1,-1.956132501E-1,5.922235921E-2,9.883852959E0,9.885965868E0
2.903433927E1,-1.860419661E-1,3.050848842E-2,9.883852959E0,9.885650797E0
2.903675364E1,-2.027917206E-1,4.725824669E-2,9.883852959E0,9.886046082E0
2.903916797E1,-1.836491376E-1,1.022931710E-1,9.859925270E0,9.862165950E0
2.904158234E1,-1.621137410E-1,5.922235921E-2,9.912567139E0,9.914069570E0
2.904399666E1,-1.812563092E-1,5.922235921E-2,9.893424034E0,9.895261505E0
2.904641104E1,-2.051845491E-1,6.640082598E-2,9.886245728E0,9.888597694E0
2.904882536E1,-1.956132501E-1,8.793623000E-2,9.867103577E0,9.869434144E0
2.905123974E1,-1.836491376E-1,9.990034252E-2,9.879067421E0,9.881279279E0
2.905365406E1,-1.501496136E-1,9.272187948E-2,9.886245728E0,9.887820631E0
2.905606843E1,-1.764706671E-1,1.022931710E-1,9.902996063E0,9.905096507E0
2.905848276E1,-1.453639716E-1,7.357929647E-2,9.886245728E0,9.887588138E0
2.906089713E1,-1.740778536E-1,4.725824669E-2,9.871889114E0,9.873536911E0
2.906331146E1,-1.884347796E-1,8.554340899E-2,9.900602341E0,9.902764869E0
2.906572583E1,-1.597209126E-1,6.640082598E-2,9.895816803E0,9.897328429E0
2.906814015E1,-1.692921966E-1,6.879365444E-2,9.888638496E0,9.890326776E0
